county,county_fips,election_precinct_id,suggested_crosswalk_precinct_id,needs_manual_review,source_files_count
BENT,,4026406960,,yes,1
BENT,,4026406970,,yes,1
BENT,,4026406970 Absentee,,yes,1
BENT,,4026406981,,yes,1
BENT,,4026406982,,yes,1
BENT,,4026406983,,yes,1
BENT,,4026406984,,yes,1
BENT,,4026406985,,yes,1
BENT,,4354706001,,yes,2
BENT,,4354706002,,yes,2
BENT,,4354706003,,yes,2
BENT,,4354706004,,yes,2
BENT,,4354706005,,yes,2
BENT,,4356406001,,yes,5
BENT,,4356406002,,yes,5
BENT,,4356406003,,yes,5
BENT,,4356406004,,yes,5
BENT,,4356406005,,yes,5
BENT,,4999906999,,yes,1
BENT,,990,,yes,1
BENT,,Provisional,,yes,1
BOULDER,,2151107703,,yes,2
BOULDER,,2151207004,,yes,1
BOULDER,,2151207700,,yes,2
BOULDER,,2151907002,,yes,2
BOULDER,,2154907701,,yes,2
BOULDER,,2154907702,,yes,2
BOULDER,,2154907704,,yes,2
BOULDER,,2154907705,,yes,2
BOULDER,,2154907900,,yes,2
BOULDER,,2154907901,,yes,2
BOULDER,,2154907902,,yes,2
BOULDER,,2154907903,,yes,2
BOULDER,,2154907904,,yes,2
BOULDER,,2154907905,,yes,2
BOULDER,,2154907906,,yes,2
BOULDER,,2154907907,,yes,2
BOULDER,,2154907908,,yes,2
BOULDER,,2154907909,,yes,2
BOULDER,,2154907910,,yes,2
BOULDER,,2154907911,,yes,2
BOULDER,,2154907912,,yes,2
BOULDER,,2154907913,,yes,2
BOULDER,,2154907914,,yes,2
BOULDER,,2154907915,,yes,2
BOULDER,,2154907916,,yes,2
BOULDER,,2161107001,,yes,3
BOULDER,,2161307001,,yes,2
BOULDER,,2161307002,,yes,3
BOULDER,,2161307003,,yes,3
BOULDER,,2161307004,,yes,3
BOULDER,,2161307005,,yes,3
BOULDER,,2161307006,,yes,3
BOULDER,,2161307007,,yes,3
BOULDER,,2161307008,,yes,3
BOULDER,,2161307009,,yes,3
BOULDER,,2161307010,,yes,3
BOULDER,,2161307011,,yes,3
BOULDER,,2161307012,,yes,3
BOULDER,,2161307013,,yes,3
BOULDER,,2161307014,,yes,3
BOULDER,,2161307015,,yes,3
BOULDER,,2161307016,,yes,3
BOULDER,,2161307017,,yes,3
BOULDER,,2161307018,,yes,3
BOULDER,,2161307019,,yes,1
BOULDER,,2161307900,,yes,5
BOULDER,,2161307901,,yes,5
BOULDER,,2161307902,,yes,5
BOULDER,,2163307001,,yes,2
BOULDER,,2163307002,,yes,2
BOULDER,,2163307003,,yes,2
BOULDER,,2163307004,,yes,2
BOULDER,,2163307005,,yes,2
BOULDER,,2163307006,,yes,2
BOULDER,,2163307007,,yes,2
BOULDER,,2163307008,,yes,2
BOULDER,,2163307020,,yes,1
BOULDER,,2163307021,,yes,1
BOULDER,,2163307022,,yes,1
BOULDER,,2163307023,,yes,1
BOULDER,,2163307024,,yes,1
BOULDER,,2163307025,,yes,1
BOULDER,,2163307026,,yes,1
BOULDER,,2163307027,,yes,1
BOULDER,,2163307100,,yes,5
BOULDER,,2163307101,,yes,5
BOULDER,,2163307102,,yes,5
BOULDER,,2163307103,,yes,5
BOULDER,,2163307104,,yes,5
BOULDER,,2163307105,,yes,5
BOULDER,,2163307106,,yes,5
BOULDER,,2163307107,,yes,5
BOULDER,,2171007001,,yes,2
BOULDER,,2171007002,,yes,2
BOULDER,,2171007028,,yes,1
BOULDER,,2171007029,,yes,1
BOULDER,,2171107600,,yes,2
BOULDER,,2171107601,,yes,2
BOULDER,,2171107602,,yes,2
BOULDER,,2171107603,,yes,2
BOULDER,,2171107604,,yes,2
BOULDER,,2171107605,,yes,2
BOULDER,,2171107606,,yes,2
BOULDER,,2171107607,,yes,2
BOULDER,,2171107608,,yes,2
BOULDER,,2171107609,,yes,2
BOULDER,,2171107610,,yes,2
BOULDER,,2171107611,,yes,2
BOULDER,,2171107612,,yes,2
BOULDER,,2171107613,,yes,2
BOULDER,,2171107614,,yes,2
BOULDER,,2171107615,,yes,2
BOULDER,,2171107616,,yes,2
BOULDER,,2171107617,,yes,2
BOULDER,,2171107618,,yes,2
BOULDER,,2171107622,,yes,2
BOULDER,,2171107623,,yes,2
BOULDER,,2171107624,,yes,2
BOULDER,,2171107625,,yes,2
BOULDER,,2171107626,,yes,2
BOULDER,,2171107627,,yes,2
BOULDER,,2171107628,,yes,2
BOULDER,,2171107629,,yes,2
BOULDER,,2171107630,,yes,2
BOULDER,,2171107631,,yes,2
BOULDER,,2171107632,,yes,2
BOULDER,,2171107633,,yes,2
BOULDER,,2171107634,,yes,2
BOULDER,,2171107638,,yes,2
BOULDER,,2171107639,,yes,2
BOULDER,,2171107640,,yes,2
BOULDER,,2171107641,,yes,2
BOULDER,,2171107642,,yes,2
BOULDER,,2171107643,,yes,2
BOULDER,,2171107644,,yes,2
BOULDER,,2171107645,,yes,2
BOULDER,,2171107646,,yes,2
BOULDER,,2171107647,,yes,2
BOULDER,,2171107648,,yes,2
BOULDER,,2171107649,,yes,2
BOULDER,,2171107650,,yes,2
BOULDER,,2171107651,,yes,2
BOULDER,,2171207001,,yes,2
BOULDER,,2171207002,,yes,2
BOULDER,,2171207003,,yes,2
BOULDER,,2171207004,,yes,2
BOULDER,,2171207005,,yes,2
BOULDER,,2171207006,,yes,2
BOULDER,,2171207007,,yes,2
BOULDER,,2171207008,,yes,2
BOULDER,,2171207009,,yes,2
BOULDER,,2171207010,,yes,2
BOULDER,,2171207011,,yes,2
BOULDER,,2171207012,,yes,2
BOULDER,,2171207013,,yes,2
BOULDER,,2171207014,,yes,2
BOULDER,,2171207015,,yes,2
BOULDER,,2171207016,,yes,2
BOULDER,,2171207017,,yes,2
BOULDER,,2171207018,,yes,2
BOULDER,,2171207019,,yes,2
BOULDER,,2171207020,,yes,2
BOULDER,,2171207021,,yes,2
BOULDER,,2171207022,,yes,2
BOULDER,,2171207023,,yes,2
BOULDER,,2171207024,,yes,2
BOULDER,,2171207025,,yes,2
BOULDER,,2171207026,,yes,2
BOULDER,,2171207027,,yes,2
BOULDER,,2171207028,,yes,2
BOULDER,,2171207029,,yes,2
BOULDER,,2171207030,,yes,3
BOULDER,,2171207031,,yes,3
BOULDER,,2171207032,,yes,3
BOULDER,,2171207033,,yes,2
BOULDER,,2171207034,,yes,1
BOULDER,,2171207035,,yes,1
BOULDER,,2171207036,,yes,1
BOULDER,,2171207037,,yes,1
BOULDER,,2171207038,,yes,1
BOULDER,,2171207039,,yes,1
BOULDER,,2171207040,,yes,1
BOULDER,,2171207041,,yes,1
BOULDER,,2171207042,,yes,1
BOULDER,,2171207043,,yes,1
BOULDER,,2171207044,,yes,1
BOULDER,,2171207045,,yes,1
BOULDER,,2171207046,,yes,1
BOULDER,,2171207047,,yes,1
BOULDER,,2171207048,,yes,1
BOULDER,,2171207049,,yes,1
BOULDER,,2171207050,,yes,1
BOULDER,,2171207051,,yes,1
BOULDER,,2171207052,,yes,1
BOULDER,,2171207053,,yes,1
BOULDER,,2171207054,,yes,1
BOULDER,,2171207055,,yes,1
BOULDER,,2171207056,,yes,1
BOULDER,,2171207057,,yes,1
BOULDER,,2171207058,,yes,1
BOULDER,,2171207059,,yes,1
BOULDER,,2171207060,,yes,1
BOULDER,,2171207061,,yes,1
BOULDER,,2171207062,,yes,1
BOULDER,,2171207200,,yes,5
BOULDER,,2171207201,,yes,5
BOULDER,,2171207202,,yes,5
BOULDER,,2171207203,,yes,5
BOULDER,,2171207204,,yes,5
BOULDER,,2171207205,,yes,5
BOULDER,,2171207206,,yes,5
BOULDER,,2171207207,,yes,5
BOULDER,,2171207208,,yes,5
BOULDER,,2171207209,,yes,5
BOULDER,,2171207210,,yes,5
BOULDER,,2171207211,,yes,5
BOULDER,,2171207212,,yes,5
BOULDER,,2171207213,,yes,5
BOULDER,,2171207214,,yes,5
BOULDER,,2171207215,,yes,2
BOULDER,,2171207300,,yes,7
BOULDER,,2171207301,,yes,7
BOULDER,,2171207302,,yes,7
BOULDER,,2171207303,,yes,7
BOULDER,,2171207304,,yes,7
BOULDER,,2171207305,,yes,7
BOULDER,,2171207306,,yes,7
BOULDER,,2171207307,,yes,7
BOULDER,,2171207308,,yes,7
BOULDER,,2171207309,,yes,7
BOULDER,,2171207310,,yes,7
BOULDER,,2171207311,,yes,7
BOULDER,,2171207312,,yes,7
BOULDER,,2171207313,,yes,7
BOULDER,,2171207314,,yes,7
BOULDER,,2171207315,,yes,7
BOULDER,,2171207316,,yes,7
BOULDER,,2171207407,,yes,5
BOULDER,,2171907400,,yes,2
BOULDER,,2171907401,,yes,2
BOULDER,,2171907402,,yes,2
BOULDER,,2171907403,,yes,2
BOULDER,,2171907404,,yes,2
BOULDER,,2171907405,,yes,2
BOULDER,,2171907406,,yes,2
BOULDER,,2171907407,,yes,2
BOULDER,,2171907408,,yes,2
BOULDER,,2171907619,,yes,2
BOULDER,,2171907620,,yes,2
BOULDER,,2171907621,,yes,2
BOULDER,,2171907635,,yes,2
BOULDER,,2171907636,,yes,2
BOULDER,,2171907637,,yes,2
BOULDER,,2173307001,,yes,2
BOULDER,,2173307002,,yes,2
BOULDER,,2173307003,,yes,2
BOULDER,,2173307004,,yes,2
BOULDER,,2173307005,,yes,2
BOULDER,,2173307006,,yes,1
BOULDER,,2173307063,,yes,1
BOULDER,,2173307064,,yes,1
BOULDER,,2173307065,,yes,1
BOULDER,,2173307066,,yes,1
BOULDER,,2173307067,,yes,1
BOULDER,,2173307068,,yes,1
BOULDER,,2173307400,,yes,5
BOULDER,,2173307408,,yes,5
BOULDER,,2173307409,,yes,5
BOULDER,,2173307410,,yes,5
BOULDER,,2173307411,,yes,5
BOULDER,,2173307412,,yes,5
BOULDER,,2173307413,,yes,2
BOULDER,,2173307414,,yes,1
BOULDER,,2181007001,,yes,2
BOULDER,,2181007002,,yes,2
BOULDER,,2181007003,,yes,2
BOULDER,,2181007004,,yes,2
BOULDER,,2181007005,,yes,2
BOULDER,,2181007006,,yes,2
BOULDER,,2181007007,,yes,2
BOULDER,,2181007008,,yes,2
BOULDER,,2181007009,,yes,2
BOULDER,,2181007010,,yes,2
BOULDER,,2181007011,,yes,2
BOULDER,,2181007012,,yes,2
BOULDER,,2181007013,,yes,2
BOULDER,,2181007014,,yes,2
BOULDER,,2181007015,,yes,2
BOULDER,,2181007016,,yes,2
BOULDER,,2181007017,,yes,2
BOULDER,,2181007018,,yes,2
BOULDER,,2181007019,,yes,2
BOULDER,,2181007020,,yes,2
BOULDER,,2181007021,,yes,2
BOULDER,,2181007022,,yes,2
BOULDER,,2181007023,,yes,2
BOULDER,,2181007024,,yes,2
BOULDER,,2181007025,,yes,2
BOULDER,,2181007026,,yes,2
BOULDER,,2181007027,,yes,2
BOULDER,,2181007028,,yes,2
BOULDER,,2181007029,,yes,2
BOULDER,,2181007030,,yes,2
BOULDER,,2181007031,,yes,2
BOULDER,,2181007032,,yes,2
BOULDER,,2181007033,,yes,2
BOULDER,,2181007034,,yes,2
BOULDER,,2181007035,,yes,2
BOULDER,,2181007036,,yes,2
BOULDER,,2181007037,,yes,2
BOULDER,,2181007038,,yes,2
BOULDER,,2181007039,,yes,2
BOULDER,,2181007040,,yes,2
BOULDER,,2181007041,,yes,2
BOULDER,,2181007042,,yes,2
BOULDER,,2181007043,,yes,2
BOULDER,,2181007044,,yes,2
BOULDER,,2181007045,,yes,2
BOULDER,,2181007046,,yes,2
BOULDER,,2181007047,,yes,2
BOULDER,,2181007048,,yes,2
BOULDER,,2181007049,,yes,2
BOULDER,,2181007050,,yes,2
BOULDER,,2181007051,,yes,2
BOULDER,,2181007052,,yes,2
BOULDER,,2181007053,,yes,2
BOULDER,,2181007054,,yes,2
BOULDER,,2181007055,,yes,2
BOULDER,,2181007069,,yes,1
BOULDER,,2181007070,,yes,1
BOULDER,,2181007071,,yes,1
BOULDER,,2181007072,,yes,1
BOULDER,,2181007073,,yes,1
BOULDER,,2181007074,,yes,1
BOULDER,,2181007075,,yes,1
BOULDER,,2181007076,,yes,1
BOULDER,,2181007077,,yes,1
BOULDER,,2181007078,,yes,1
BOULDER,,2181007079,,yes,1
BOULDER,,2181007080,,yes,1
BOULDER,,2181007081,,yes,1
BOULDER,,2181007082,,yes,1
BOULDER,,2181007083,,yes,1
BOULDER,,2181007084,,yes,1
BOULDER,,2181007085,,yes,1
BOULDER,,2181007086,,yes,1
BOULDER,,2181007087,,yes,1
BOULDER,,2181007088,,yes,1
BOULDER,,2181007089,,yes,1
BOULDER,,2181007090,,yes,1
BOULDER,,2181007091,,yes,1
BOULDER,,2181007092,,yes,1
BOULDER,,2181007093,,yes,1
BOULDER,,2181007094,,yes,1
BOULDER,,2181007095,,yes,1
BOULDER,,2181007096,,yes,1
BOULDER,,2181007097,,yes,1
BOULDER,,2181007098,,yes,1
BOULDER,,2181007099,,yes,1
BOULDER,,2181007100,,yes,1
BOULDER,,2181007101,,yes,1
BOULDER,,2181007102,,yes,1
BOULDER,,2181007103,,yes,1
BOULDER,,2181007104,,yes,1
BOULDER,,2181007105,,yes,1
BOULDER,,2181007106,,yes,1
BOULDER,,2181007107,,yes,1
BOULDER,,2181007108,,yes,1
BOULDER,,2181007109,,yes,1
BOULDER,,2181007110,,yes,1
BOULDER,,2181007111,,yes,1
BOULDER,,2181007112,,yes,1
BOULDER,,2181007113,,yes,1
BOULDER,,2181007114,,yes,1
BOULDER,,2181007115,,yes,1
BOULDER,,2181007116,,yes,1
BOULDER,,2181007117,,yes,1
BOULDER,,2181007118,,yes,1
BOULDER,,2181007119,,yes,1
BOULDER,,2181007120,,yes,1
BOULDER,,2181007121,,yes,1
BOULDER,,2181007122,,yes,1
BOULDER,,2181007123,,yes,1
BOULDER,,2181007500,,yes,5
BOULDER,,2181007501,,yes,5
BOULDER,,2181007502,,yes,5
BOULDER,,2181007503,,yes,5
BOULDER,,2181007504,,yes,5
BOULDER,,2181007800,,yes,7
BOULDER,,2181007801,,yes,7
BOULDER,,2181007802,,yes,7
BOULDER,,2181007803,,yes,7
BOULDER,,2181007804,,yes,5
BOULDER,,2181007805,,yes,5
BOULDER,,2181007806,,yes,7
BOULDER,,2181007807,,yes,7
BOULDER,,2181007808,,yes,7
BOULDER,,2181007809,,yes,7
BOULDER,,2181007810,,yes,7
BOULDER,,2181007811,,yes,7
BOULDER,,2181007812,,yes,7
BOULDER,,2181007813,,yes,7
BOULDER,,2181007814,,yes,5
BOULDER,,2181007815,,yes,5
BOULDER,,2181007816,,yes,7
BOULDER,,2181007817,,yes,7
BOULDER,,2181007818,,yes,7
BOULDER,,2181007819,,yes,7
BOULDER,,2181007820,,yes,7
BOULDER,,2181007821,,yes,7
BOULDER,,2181007822,,yes,7
BOULDER,,2181007823,,yes,7
BOULDER,,2181007824,,yes,7
BOULDER,,2181007825,,yes,7
BOULDER,,2181007826,,yes,7
BOULDER,,2181007827,,yes,5
BOULDER,,2181007828,,yes,5
BOULDER,,2181007829,,yes,7
BOULDER,,2181007830,,yes,7
BOULDER,,2181007831,,yes,7
BOULDER,,2181007832,,yes,7
BOULDER,,2181007833,,yes,7
BOULDER,,2181007834,,yes,7
BOULDER,,2181007835,,yes,7
BOULDER,,2181007836,,yes,7
BOULDER,,2181007837,,yes,7
BOULDER,,2181007838,,yes,7
BOULDER,,2181007839,,yes,7
BOULDER,,2181007840,,yes,7
BOULDER,,2181007841,,yes,7
BOULDER,,2181007842,,yes,7
BOULDER,,2181007843,,yes,7
BOULDER,,2181007844,,yes,5
BOULDER,,2181007845,,yes,5
BOULDER,,2181007846,,yes,7
BOULDER,,2181007847,,yes,7
BOULDER,,2181007848,,yes,7
BOULDER,,2181007849,,yes,7
BOULDER,,2181007850,,yes,7
BOULDER,,2181007851,,yes,7
BOULDER,,2181007852,,yes,5
BOULDER,,2181007853,,yes,5
BOULDER,,2181107001,,yes,2
BOULDER,,2181107002,,yes,2
BOULDER,,2181107003,,yes,2
BOULDER,,2181107004,,yes,2
BOULDER,,2181107005,,yes,2
BOULDER,,2181107006,,yes,2
BOULDER,,2181107007,,yes,2
BOULDER,,2181107008,,yes,2
BOULDER,,2181107009,,yes,2
BOULDER,,2181107010,,yes,2
BOULDER,,2181107011,,yes,2
BOULDER,,2181107012,,yes,2
BOULDER,,2181107013,,yes,2
BOULDER,,2181107014,,yes,2
BOULDER,,2181107015,,yes,2
BOULDER,,2181107016,,yes,2
BOULDER,,2181107124,,yes,1
BOULDER,,2181107125,,yes,1
BOULDER,,2181107126,,yes,1
BOULDER,,2181107127,,yes,1
BOULDER,,2181107128,,yes,1
BOULDER,,2181107129,,yes,1
BOULDER,,2181107130,,yes,1
BOULDER,,2181107131,,yes,1
BOULDER,,2181107132,,yes,1
BOULDER,,2181107133,,yes,1
BOULDER,,2181107134,,yes,1
BOULDER,,2181107135,,yes,1
BOULDER,,2181107136,,yes,1
BOULDER,,2181107137,,yes,1
BOULDER,,2181107138,,yes,1
BOULDER,,2181107139,,yes,1
BOULDER,,2181107505,,yes,5
BOULDER,,2181107506,,yes,5
BOULDER,,2181107507,,yes,5
BOULDER,,2181107508,,yes,5
BOULDER,,2181107700,,yes,5
BOULDER,,2181107701,,yes,5
BOULDER,,2181107702,,yes,5
BOULDER,,2181107703,,yes,5
BOULDER,,2181107704,,yes,5
BOULDER,,2181107705,,yes,5
BOULDER,,2181107912,,yes,5
BOULDER,,2181107913,,yes,5
BOULDER,,2181107916,,yes,5
BOULDER,,2181107917,,yes,5
BOULDER,,2181107918,,yes,5
BOULDER,,2181207001,,yes,2
BOULDER,,2181207100,,yes,2
BOULDER,,2181207101,,yes,2
BOULDER,,2181207102,,yes,2
BOULDER,,2181207103,,yes,2
BOULDER,,2181207104,,yes,2
BOULDER,,2181207105,,yes,2
BOULDER,,2181207106,,yes,2
BOULDER,,2181207140,,yes,1
BOULDER,,2181207200,,yes,2
BOULDER,,2181207201,,yes,2
BOULDER,,2181207202,,yes,2
BOULDER,,2181207203,,yes,2
BOULDER,,2181207204,,yes,2
BOULDER,,2181207205,,yes,2
BOULDER,,2181207206,,yes,2
BOULDER,,2181207207,,yes,2
BOULDER,,2181207208,,yes,2
BOULDER,,2181207209,,yes,2
BOULDER,,2181207210,,yes,2
BOULDER,,2181207211,,yes,2
BOULDER,,2181207212,,yes,2
BOULDER,,2181207401,,yes,5
BOULDER,,2181207402,,yes,5
BOULDER,,2181207403,,yes,5
BOULDER,,2181207404,,yes,5
BOULDER,,2181207405,,yes,5
BOULDER,,2181207406,,yes,5
BOULDER,,2181207500,,yes,2
BOULDER,,2181207501,,yes,2
BOULDER,,2181207502,,yes,2
BOULDER,,2181207503,,yes,2
BOULDER,,2181207504,,yes,2
BOULDER,,2181207505,,yes,2
BOULDER,,2181207506,,yes,2
BOULDER,,2181207507,,yes,2
BOULDER,,2181207508,,yes,2
BOULDER,,2181207509,,yes,2
BOULDER,,2181207510,,yes,2
BOULDER,,2181307001,,yes,2
BOULDER,,2181307002,,yes,2
BOULDER,,2181307003,,yes,2
BOULDER,,2181307004,,yes,2
BOULDER,,2181307005,,yes,2
BOULDER,,2181307006,,yes,2
BOULDER,,2181307007,,yes,2
BOULDER,,2181307008,,yes,2
BOULDER,,2181307009,,yes,2
BOULDER,,2181307010,,yes,2
BOULDER,,2181307011,,yes,2
BOULDER,,2181307012,,yes,2
BOULDER,,2181307013,,yes,2
BOULDER,,2181307014,,yes,2
BOULDER,,2181307015,,yes,2
BOULDER,,2181307016,,yes,2
BOULDER,,2181307017,,yes,2
BOULDER,,2181307018,,yes,2
BOULDER,,2181307019,,yes,2
BOULDER,,2181307020,,yes,2
BOULDER,,2181307021,,yes,2
BOULDER,,2181307022,,yes,2
BOULDER,,2181307023,,yes,2
BOULDER,,2181307024,,yes,2
BOULDER,,2181307025,,yes,2
BOULDER,,2181307026,,yes,2
BOULDER,,2181307027,,yes,2
BOULDER,,2181307028,,yes,2
BOULDER,,2181307029,,yes,2
BOULDER,,2181307030,,yes,2
BOULDER,,2181307031,,yes,2
BOULDER,,2181307032,,yes,2
BOULDER,,2181307033,,yes,1
BOULDER,,2181307141,,yes,1
BOULDER,,2181307142,,yes,1
BOULDER,,2181307143,,yes,1
BOULDER,,2181307144,,yes,1
BOULDER,,2181307145,,yes,1
BOULDER,,2181307146,,yes,1
BOULDER,,2181307147,,yes,1
BOULDER,,2181307148,,yes,1
BOULDER,,2181307149,,yes,1
BOULDER,,2181307150,,yes,1
BOULDER,,2181307151,,yes,1
BOULDER,,2181307152,,yes,1
BOULDER,,2181307153,,yes,1
BOULDER,,2181307154,,yes,1
BOULDER,,2181307155,,yes,1
BOULDER,,2181307156,,yes,1
BOULDER,,2181307157,,yes,1
BOULDER,,2181307158,,yes,1
BOULDER,,2181307159,,yes,1
BOULDER,,2181307160,,yes,1
BOULDER,,2181307161,,yes,1
BOULDER,,2181307162,,yes,1
BOULDER,,2181307163,,yes,1
BOULDER,,2181307164,,yes,1
BOULDER,,2181307165,,yes,1
BOULDER,,2181307166,,yes,1
BOULDER,,2181307167,,yes,1
BOULDER,,2181307168,,yes,1
BOULDER,,2181307169,,yes,1
BOULDER,,2181307170,,yes,1
BOULDER,,2181307171,,yes,1
BOULDER,,2181307172,,yes,1
BOULDER,,2181307173,,yes,1
BOULDER,,2181307854,,yes,5
BOULDER,,2181307855,,yes,5
BOULDER,,2181307856,,yes,5
BOULDER,,2181307857,,yes,5
BOULDER,,2181307858,,yes,5
BOULDER,,2181307859,,yes,5
BOULDER,,2181307860,,yes,5
BOULDER,,2181307861,,yes,5
BOULDER,,2181307862,,yes,5
BOULDER,,2181307863,,yes,5
BOULDER,,2181307864,,yes,5
BOULDER,,2181307865,,yes,5
BOULDER,,2181307866,,yes,5
BOULDER,,2181307867,,yes,5
BOULDER,,2181307868,,yes,5
BOULDER,,2181307869,,yes,5
BOULDER,,2181307870,,yes,5
BOULDER,,2181307871,,yes,5
BOULDER,,2181307872,,yes,5
BOULDER,,2181307873,,yes,5
BOULDER,,2181307874,,yes,5
BOULDER,,2181307875,,yes,5
BOULDER,,2181307876,,yes,5
BOULDER,,2181307877,,yes,5
BOULDER,,2181307878,,yes,5
BOULDER,,2181307879,,yes,5
BOULDER,,2181307880,,yes,5
BOULDER,,2181307881,,yes,5
BOULDER,,2181307882,,yes,5
BOULDER,,2181307883,,yes,5
BOULDER,,2181307884,,yes,5
BOULDER,,2181307885,,yes,5
BOULDER,,2181307886,,yes,5
BOULDER,,2181307887,,yes,5
BOULDER,,2181307888,,yes,5
BOULDER,,2181307903,,yes,5
BOULDER,,2181307904,,yes,5
BOULDER,,2181307905,,yes,5
BOULDER,,2181307906,,yes,5
BOULDER,,2181307907,,yes,1
BOULDER,,2181307908,,yes,5
BOULDER,,2181307909,,yes,5
BOULDER,,2181307910,,yes,5
BOULDER,,2181307911,,yes,5
BOULDER,,2181307914,,yes,5
BOULDER,,2181307915,,yes,5
BOULDER,,2181307919,,yes,1
BOULDER,,2184907003,,yes,2
BOULDER,,2184907804,,yes,2
BOULDER,,2184907805,,yes,2
BOULDER,,2184907814,,yes,2
BOULDER,,2184907815,,yes,2
BOULDER,,2184907827,,yes,2
BOULDER,,2184907828,,yes,2
BOULDER,,2184907844,,yes,2
BOULDER,,2184907845,,yes,2
BOULDER,,2184907852,,yes,2
BOULDER,,2184907853,,yes,2
BOULDER,,2184907854,,yes,2
BOULDER,,2184907855,,yes,2
BOULDER,,2184907856,,yes,2
BOULDER,,2184907857,,yes,2
BOULDER,,299,,yes,1
BOULDER,,2999907999,,yes,2
BOULDER,,4171107001,,yes,2
BOULDER,,4171107002,,yes,2
BOULDER,,4171107003,,yes,2
BOULDER,,4171107004,,yes,2
BOULDER,,4171107005,,yes,2
BOULDER,,4171107006,,yes,2
BOULDER,,4171107007,,yes,2
BOULDER,,4171107008,,yes,2
BOULDER,,4171107009,,yes,2
BOULDER,,4171107010,,yes,2
BOULDER,,4171107011,,yes,2
BOULDER,,4171107012,,yes,2
BOULDER,,4171107013,,yes,2
BOULDER,,4171107014,,yes,2
BOULDER,,4171107015,,yes,2
BOULDER,,4171107016,,yes,2
BOULDER,,4171107017,,yes,2
BOULDER,,4171107018,,yes,2
BOULDER,,4171107019,,yes,2
BOULDER,,4171107020,,yes,2
BOULDER,,4171107021,,yes,2
BOULDER,,4171107022,,yes,2
BOULDER,,4171107023,,yes,2
BOULDER,,4171107024,,yes,2
BOULDER,,4171107025,,yes,2
BOULDER,,4171107026,,yes,2
BOULDER,,4171107027,,yes,2
BOULDER,,4171107028,,yes,2
BOULDER,,4171107029,,yes,2
BOULDER,,4171107030,,yes,2
BOULDER,,4171107031,,yes,2
BOULDER,,4171107032,,yes,2
BOULDER,,4171107033,,yes,2
BOULDER,,4171107034,,yes,2
BOULDER,,4171107035,,yes,2
BOULDER,,4171107036,,yes,2
BOULDER,,4171107037,,yes,2
BOULDER,,4171107038,,yes,2
BOULDER,,4171107039,,yes,1
BOULDER,,4171107040,,yes,1
BOULDER,,4171107041,,yes,1
BOULDER,,4171107174,,yes,1
BOULDER,,4171107175,,yes,1
BOULDER,,4171107176,,yes,1
BOULDER,,4171107177,,yes,1
BOULDER,,4171107178,,yes,1
BOULDER,,4171107179,,yes,1
BOULDER,,4171107180,,yes,1
BOULDER,,4171107181,,yes,1
BOULDER,,4171107182,,yes,1
BOULDER,,4171107183,,yes,1
BOULDER,,4171107184,,yes,1
BOULDER,,4171107185,,yes,1
BOULDER,,4171107186,,yes,1
BOULDER,,4171107187,,yes,1
BOULDER,,4171107188,,yes,1
BOULDER,,4171107189,,yes,1
BOULDER,,4171107190,,yes,1
BOULDER,,4171107191,,yes,1
BOULDER,,4171107192,,yes,1
BOULDER,,4171107193,,yes,1
BOULDER,,4171107194,,yes,1
BOULDER,,4171107195,,yes,1
BOULDER,,4171107196,,yes,1
BOULDER,,4171107197,,yes,1
BOULDER,,4171107198,,yes,1
BOULDER,,4171107199,,yes,1
BOULDER,,4171107200,,yes,1
BOULDER,,4171107201,,yes,1
BOULDER,,4171107202,,yes,1
BOULDER,,4171107203,,yes,1
BOULDER,,4171107204,,yes,1
BOULDER,,4171107205,,yes,1
BOULDER,,4171107206,,yes,1
BOULDER,,4171107207,,yes,1
BOULDER,,4171107208,,yes,1
BOULDER,,4171107209,,yes,1
BOULDER,,4171107210,,yes,1
BOULDER,,4171107211,,yes,1
BOULDER,,4171107212,,yes,1
BOULDER,,4171107213,,yes,1
BOULDER,,4171107214,,yes,1
BOULDER,,4171107616,,yes,5
BOULDER,,4171107617,,yes,5
BOULDER,,4171107618,,yes,5
BOULDER,,4171107619,,yes,5
BOULDER,,4171107620,,yes,5
BOULDER,,4171107621,,yes,5
BOULDER,,4171107622,,yes,5
BOULDER,,4171107623,,yes,5
BOULDER,,4171107624,,yes,5
BOULDER,,4171107625,,yes,5
BOULDER,,4171107626,,yes,5
BOULDER,,4171107627,,yes,5
BOULDER,,4171107628,,yes,5
BOULDER,,4171107629,,yes,5
BOULDER,,4171107630,,yes,5
BOULDER,,4171107631,,yes,5
BOULDER,,4171107632,,yes,5
BOULDER,,4171107633,,yes,5
BOULDER,,4171107634,,yes,5
BOULDER,,4171107635,,yes,5
BOULDER,,4171107636,,yes,5
BOULDER,,4171107637,,yes,5
BOULDER,,4171107638,,yes,5
BOULDER,,4171107639,,yes,5
BOULDER,,4171107640,,yes,5
BOULDER,,4171107641,,yes,5
BOULDER,,4171107642,,yes,5
BOULDER,,4171107643,,yes,5
BOULDER,,4171107644,,yes,5
BOULDER,,4171107645,,yes,5
BOULDER,,4171107646,,yes,5
BOULDER,,4171107647,,yes,5
BOULDER,,4171107648,,yes,5
BOULDER,,4171107649,,yes,5
BOULDER,,4171107650,,yes,5
BOULDER,,4171107651,,yes,5
