precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
LARIMER - 069421,1158,1023,0,77,11,0,0,57,88.34,0.0,6.65,0.95,0.0,0.0,4.92
LARIMER - 069422,2036,1891,0,111,5,0,0,19,92.88,0.0,5.45,0.25,0.0,0.0,0.93
LARIMER - 069423,1690,1667,0,0,0,0,0,24,98.64,0.0,0.0,0.0,0.0,0.0,1.42
LARIMER - 069424,39,34,0,0,0,0,0,1,87.18,0.0,0.0,0.0,0.0,0.0,2.56
LARIMER - 069425,164,167,0,0,0,0,0,4,101.83,0.0,0.0,0.0,0.0,0.0,2.44
LARIMER - 069426,1156,1033,0,82,0,29,0,18,89.36,0.0,7.09,0.0,2.51,0.0,1.56
LARIMER - 069427,1323,1293,36,5,0,0,8,11,97.73,2.72,0.38,0.0,0.0,0.6,0.83
LARIMER - 069428,1231,1186,0,58,0,0,0,6,96.34,0.0,4.71,0.0,0.0,0.0,0.49
LARIMER - 069429,1022,950,0,39,7,0,0,21,92.95,0.0,3.82,0.68,0.0,0.0,2.05
LARIMER - 069430,1026,1013,0,11,0,0,0,13,98.73,0.0,1.07,0.0,0.0,0.0,1.27
LARIMER - 069431,1971,1604,0,284,3,0,0,58,81.38,0.0,14.41,0.15,0.0,0.0,2.94
LARIMER - 069432,1903,1466,7,474,0,25,0,0,77.04,0.37,24.91,0.0,1.31,0.0,0.0
LARIMER - 069433,2009,1591,3,290,0,16,0,65,79.19,0.15,14.44,0.0,0.8,0.0,3.24
LARIMER - 069434,1835,1623,0,197,1,0,0,15,88.45,0.0,10.74,0.05,0.0,0.0,0.82
LARIMER - 069435,1763,1524,0,180,0,0,0,55,86.44,0.0,10.21,0.0,0.0,0.0,3.12
LARIMER - 069436,1267,1206,1,32,0,53,0,12,95.19,0.08,2.53,0.0,4.18,0.0,0.95
LARIMER - 069437,1056,940,0,125,0,0,0,16,89.02,0.0,11.84,0.0,0.0,0.0,1.52
LARIMER - 069438,1105,1030,0,40,0,0,0,33,93.21,0.0,3.62,0.0,0.0,0.0,2.99
LARIMER - 069439,668,616,0,25,8,0,0,12,92.22,0.0,3.74,1.2,0.0,0.0,1.8
LARIMER - 069440,1435,1183,1,206,3,35,0,13,82.44,0.07,14.36,0.21,2.44,0.0,0.91
LARIMER - 069441,883,807,0,34,0,0,0,3,91.39,0.0,3.85,0.0,0.0,0.0,0.34
LARIMER - 069501,1126,940,1,114,10,0,0,36,83.48,0.09,10.12,0.89,0.0,0.0,3.2
LARIMER - 069502,1237,1061,0,101,0,15,4,59,85.77,0.0,8.16,0.0,1.21,0.32,4.77
LARIMER - 069503,1391,1039,42,247,0,32,3,7,74.69,3.02,17.76,0.0,2.3,0.22,0.5
LARIMER - 069504,1472,1214,0,197,0,5,0,71,82.47,0.0,13.38,0.0,0.34,0.0,4.82
LARIMER - 069505,1412,1015,0,325,0,13,0,55,71.88,0.0,23.02,0.0,0.92,0.0,3.9
LARIMER - 069506,1235,1100,5,104,9,0,0,15,89.07,0.4,8.42,0.73,0.0,0.0,1.21
LARIMER - 069507,1727,1398,0,314,0,0,0,11,80.95,0.0,18.18,0.0,0.0,0.0,0.64
LARIMER - 069508,1396,1050,1,318,0,28,0,0,75.21,0.07,22.78,0.0,2.01,0.0,0.0
LARIMER - 069509,1036,917,9,59,0,0,0,50,88.51,0.87,5.69,0.0,0.0,0.0,4.83
LARIMER - 069510,1811,1559,0,225,0,0,0,3,86.09,0.0,12.42,0.0,0.0,0.0,0.17
LARIMER - 069511,848,820,0,28,0,0,0,6,96.7,0.0,3.3,0.0,0.0,0.0,0.71
LARIMER - 069512,1536,1350,25,103,0,0,0,45,87.89,1.63,6.71,0.0,0.0,0.0,2.93
LARIMER - 069513,1657,1506,0,140,0,0,0,14,90.89,0.0,8.45,0.0,0.0,0.0,0.84
LARIMER - 069514,1705,1397,0,266,0,8,0,34,81.94,0.0,15.6,0.0,0.47,0.0,1.99
LARIMER - 069515,1285,1126,0,100,0,44,0,15,87.63,0.0,7.78,0.0,3.42,0.0,1.17
LARIMER - 069516,1401,1301,26,77,0,0,0,6,92.86,1.86,5.5,0.0,0.0,0.0,0.43
LARIMER - 069517,1996,1787,15,96,0,34,0,53,89.53,0.75,4.81,0.0,1.7,0.0,2.66
LARIMER - 069518,1703,1296,87,181,0,92,0,44,76.1,5.11,10.63,0.0,5.4,0.0,2.58
LARIMER - 069519,1561,1443,70,55,0,7,0,11,92.44,4.48,3.52,0.0,0.45,0.0,0.7
LARIMER - 069520,2052,1748,113,165,5,0,0,30,85.19,5.51,8.04,0.24,0.0,0.0,1.46
LARIMER - 069521,1311,1104,36,140,0,5,0,0,84.21,2.75,10.68,0.0,0.38,0.0,0.0
LARIMER - 069522,1678,1594,13,52,0,3,0,13,94.99,0.77,3.1,0.0,0.18,0.0,0.77
LARIMER - 069523,1266,1143,27,73,0,2,0,37,90.28,2.13,5.77,0.0,0.16,0.0,2.92
LARIMER - 069524,1515,1051,75,300,9,33,0,47,69.37,4.95,19.8,0.59,2.18,0.0,3.1
LARIMER - 069525,803,796,0,14,0,0,0,22,99.13,0.0,1.74,0.0,0.0,0.0,2.74
LARIMER - 069526,1680,1539,0,151,0,0,0,0,91.61,0.0,8.99,0.0,0.0,0.0,0.0
LARIMER - 069527,1461,1233,0,131,0,69,0,16,84.39,0.0,8.97,0.0,4.72,0.0,1.1
LARIMER - 069528,2536,2203,40,199,9,9,0,77,86.87,1.58,7.85,0.35,0.35,0.0,3.04
LARIMER - 069529,1359,1098,6,145,5,89,0,28,80.79,0.44,10.67,0.37,6.55,0.0,2.06
LARIMER - 069530,2193,1762,5,336,0,16,8,55,80.35,0.23,15.32,0.0,0.73,0.36,2.51
LARIMER - 069531,1291,1174,7,107,0,12,0,10,90.94,0.54,8.29,0.0,0.93,0.0,0.77
LARIMER - 069532,1843,1591,17,198,11,0,3,12,86.33,0.92,10.74,0.6,0.0,0.16,0.65
LARIMER - 069533,1461,1146,0,286,1,12,2,31,78.44,0.0,19.58,0.07,0.82,0.14,2.12
LARIMER - 069534,1190,986,0,85,4,93,69,36,82.86,0.0,7.14,0.34,7.82,5.8,3.03
LARIMER - 069535,1505,1197,0,263,0,27,0,18,79.53,0.0,17.48,0.0,1.79,0.0,1.2
LARIMER - 069536,1388,1256,0,101,0,15,0,11,90.49,0.0,7.28,0.0,1.08,0.0,0.79
LARIMER - 069537,1612,1512,11,62,4,46,0,31,93.8,0.68,3.85,0.25,2.85,0.0,1.92
LARIMER - 069538,1387,1277,2,51,0,18,0,23,92.07,0.14,3.68,0.0,1.3,0.0,1.66
LARIMER - 069539,2090,1743,0,184,11,76,0,22,83.4,0.0,8.8,0.53,3.64,0.0,1.05
LARIMER - 069540,975,812,2,148,0,0,0,17,83.28,0.21,15.18,0.0,0.0,0.0,1.74
LARIMER - 069541,1755,1563,0,141,6,22,0,14,89.06,0.0,8.03,0.34,1.25,0.0,0.8
LARIMER - 069542,2335,1857,7,460,0,10,0,25,79.53,0.3,19.7,0.0,0.43,0.0,1.07
LARIMER - 069543,974,819,1,115,3,0,0,16,84.09,0.1,11.81,0.31,0.0,0.0,1.64
LARIMER - 069544,1133,985,0,80,3,16,1,27,86.94,0.0,7.06,0.26,1.41,0.09,2.38
LARIMER - 069545,1294,1120,0,34,0,34,0,23,86.55,0.0,2.63,0.0,2.63,0.0,1.78
LARIMER - 069546,934,754,22,127,0,13,0,13,80.73,2.36,13.6,0.0,1.39,0.0,1.39
LARIMER - 069547,1171,952,5,175,11,6,0,33,81.3,0.43,14.94,0.94,0.51,0.0,2.82
LARIMER - 069548,1219,1072,11,139,0,0,8,8,87.94,0.9,11.4,0.0,0.0,0.66,0.66
LARIMER - 069549,618,512,0,106,0,0,0,0,82.85,0.0,17.15,0.0,0.0,0.0,0.0
LARIMER - 069601,702,347,0,348,0,0,0,31,49.43,0.0,49.57,0.0,0.0,0.0,4.42
LARIMER - 069602,726,634,18,50,0,1,0,2,87.33,2.48,6.89,0.0,0.14,0.0,0.28
LARIMER - 069603,1376,1278,18,53,0,31,0,10,92.88,1.31,3.85,0.0,2.25,0.0,0.73
LARIMER - 069701,1404,1237,14,114,0,0,0,21,88.11,1.0,8.12,0.0,0.0,0.0,1.5
LARIMER - 069702,875,864,0,85,0,5,0,0,98.74,0.0,9.71,0.0,0.57,0.0,0.0
LARIMER - 069703,1301,1076,34,68,0,0,0,77,82.71,2.61,5.23,0.0,0.0,0.0,5.92
LARIMER - 069801,1035,886,0,130,0,3,0,1,85.6,0.0,12.56,0.0,0.29,0.0,0.1
LARIMER - 069802,1260,1207,0,39,7,10,0,0,95.79,0.0,3.1,0.56,0.79,0.0,0.0
LARIMER - 069803,2974,2796,13,95,15,41,0,3,94.01,0.44,3.19,0.5,1.38,0.0,0.1
LARIMER - 069804,1549,1371,32,89,6,8,0,17,88.51,2.07,5.75,0.39,0.52,0.0,1.1
LARIMER - 069805,806,697,10,81,2,1,0,18,86.48,1.24,10.05,0.25,0.12,0.0,2.23
LARIMER - 069806,953,899,21,8,0,10,0,10,94.33,2.2,0.84,0.0,1.05,0.0,1.05
LARIMER - 069807,878,736,0,21,0,83,0,3,83.83,0.0,2.39,0.0,9.45,0.0,0.34
LARIMER - 069808,2368,1941,4,196,14,18,0,195,81.97,0.17,8.28,0.59,0.76,0.0,8.23
LARIMER - 069809,1731,1525,0,125,0,66,0,45,88.1,0.0,7.22,0.0,3.81,0.0,2.6
LARIMER - 069810,1338,948,137,267,0,10,0,6,70.85,10.24,19.96,0.0,0.75,0.0,0.45
LARIMER - 069811,2855,2139,56,524,0,67,0,7,74.92,1.96,18.35,0.0,2.35,0.0,0.25
LARIMER - 069812,1008,962,10,6,0,13,0,22,95.44,0.99,0.6,0.0,1.29,0.0,2.18
LARIMER - 069813,1271,1034,0,64,35,168,0,5,81.35,0.0,5.04,2.75,13.22,0.0,0.39
LARIMER - 069814,1209,1122,30,68,2,5,0,11,92.8,2.48,5.62,0.17,0.41,0.0,0.91
LAS ANIMAS - 071001,160,130,0,30,4,0,0,2,81.25,0.0,18.75,2.5,0.0,0.0,1.25
LAS ANIMAS - 071002,435,222,0,150,32,0,0,9,51.03,0.0,34.48,7.36,0.0,0.0,2.07
LAS ANIMAS - 071003,1123,673,98,283,59,0,0,28,59.93,8.73,25.2,5.25,0.0,0.0,2.49
LAS ANIMAS - 071004,679,454,0,225,0,0,0,4,66.86,0.0,33.14,0.0,0.0,0.0,0.59
LAS ANIMAS - 071005,466,355,9,76,0,29,0,2,76.18,1.93,16.31,0.0,6.22,0.0,0.43
LAS ANIMAS - 071006,980,726,20,205,0,4,0,9,74.08,2.04,20.92,0.0,0.41,0.0,0.92
LAS ANIMAS - 071007,369,284,0,71,0,21,0,9,76.96,0.0,19.24,0.0,5.69,0.0,2.44
LAS ANIMAS - 071008,197,155,0,41,0,0,0,3,78.68,0.0,20.81,0.0,0.0,0.0,1.52
LAS ANIMAS - 071009,360,205,0,164,0,0,0,0,56.94,0.0,45.56,0.0,0.0,0.0,0.0
LAS ANIMAS - 071010,924,459,25,427,5,0,0,0,49.68,2.71,46.21,0.54,0.0,0.0,0.0
LAS ANIMAS - 071011,2237,1067,6,1055,4,31,1,68,47.7,0.27,47.16,0.18,1.39,0.04,3.04
LAS ANIMAS - 071012,2174,1373,0,732,8,13,0,30,63.16,0.0,33.67,0.37,0.6,0.0,1.38
LAS ANIMAS - 071013,299,140,14,142,0,0,2,0,46.82,4.68,47.49,0.0,0.0,0.67,0.0
LAS ANIMAS - 071014,314,142,0,166,0,0,5,0,45.22,0.0,52.87,0.0,0.0,1.59,0.0
LAS ANIMAS - 071016,797,373,14,381,0,0,4,36,46.8,1.76,47.8,0.0,0.0,0.5,4.52
LINCOLN - 073001,276,225,2,26,0,0,0,29,81.52,0.72,9.42,0.0,0.0,0.0,10.51
LINCOLN - 073002,306,286,0,20,0,0,0,0,93.46,0.0,6.54,0.0,0.0,0.0,0.0
LINCOLN - 073003,1366,548,293,532,0,0,0,14,40.12,21.45,38.95,0.0,0.0,0.0,1.02
LINCOLN - 073004,236,207,0,1,0,0,0,3,87.71,0.0,0.42,0.0,0.0,0.0,1.27
LINCOLN - 073005,599,580,0,14,0,0,0,4,96.83,0.0,2.34,0.0,0.0,0.0,0.67
LINCOLN - 073006,267,242,0,2,45,0,0,5,90.64,0.0,0.75,16.85,0.0,0.0,1.87
LINCOLN - 073007,579,441,3,56,0,0,0,68,76.17,0.52,9.67,0.0,0.0,0.0,11.74
LINCOLN - 073008,31,29,0,0,0,0,0,1,93.55,0.0,0.0,0.0,0.0,0.0,3.23
LINCOLN - 073009,164,138,0,6,11,3,0,2,84.15,0.0,3.66,6.71,1.83,0.0,1.22
LINCOLN - 073010,171,152,0,3,5,0,0,2,88.89,0.0,1.75,2.92,0.0,0.0,1.17
LINCOLN - 073011,63,56,0,1,0,2,0,0,88.89,0.0,1.59,0.0,3.17,0.0,0.0
LINCOLN - 073012,41,37,0,1,0,0,0,0,90.24,0.0,2.44,0.0,0.0,0.0,0.0
LINCOLN - 073013,394,386,0,11,0,0,0,1,97.97,0.0,2.79,0.0,0.0,0.0,0.25
LOGAN - 075001,1346,1157,14,51,0,0,0,126,85.96,1.04,3.79,0.0,0.0,0.0,9.36
LOGAN - 075002,1445,1224,34,130,0,0,0,60,84.71,2.35,9.0,0.0,0.0,0.0,4.15
LOGAN - 075003,3061,1694,281,818,99,14,0,37,55.34,9.18,26.72,3.23,0.46,0.0,1.21
LOGAN - 075004,1345,1029,57,268,0,0,0,5,76.51,4.24,19.93,0.0,0.0,0.0,0.37
LOGAN - 075005,1164,855,64,203,0,19,0,6,73.45,5.5,17.44,0.0,1.63,0.0,0.52
LOGAN - 075006,1096,767,92,195,0,32,0,12,69.98,8.39,17.79,0.0,2.92,0.0,1.09
LOGAN - 075007,1482,1023,52,380,0,0,4,28,69.03,3.51,25.64,0.0,0.0,0.27,1.89
LOGAN - 075008,922,850,7,73,2,0,1,18,92.19,0.76,7.92,0.22,0.0,0.11,1.95
LOGAN - 075009,1117,1034,49,36,0,0,1,0,92.57,4.39,3.22,0.0,0.0,0.09,0.0
LOGAN - 075010,954,913,8,18,0,11,0,8,95.7,0.84,1.89,0.0,1.15,0.0,0.84
LOGAN - 075011,551,482,1,57,0,10,2,2,87.48,0.18,10.34,0.0,1.81,0.36,0.36
LOGAN - 075012,426,421,0,11,0,0,0,0,98.83,0.0,2.58,0.0,0.0,0.0,0.0
LOGAN - 075013,679,618,7,45,0,0,0,7,91.02,1.03,6.63,0.0,0.0,0.0,1.03
LOGAN - 075014,436,405,0,30,0,0,0,0,92.89,0.0,6.88,0.0,0.0,0.0,0.0
LOGAN - 075015,446,454,0,22,5,0,0,6,101.79,0.0,4.93,1.12,0.0,0.0,1.35
LOGAN - 075016,202,214,1,9,0,0,0,4,105.94,0.5,4.46,0.0,0.0,0.0,1.98
MESA - 077001,1996,1788,0,171,38,0,0,10,89.58,0.0,8.57,1.9,0.0,0.0,0.5
MESA - 077002,1704,1536,0,134,0,0,0,0,90.14,0.0,7.86,0.0,0.0,0.0,0.0
MESA - 077003,1462,1381,0,81,0,0,0,0,94.46,0.0,5.54,0.0,0.0,0.0,0.0
MESA - 077004,2067,1864,0,162,4,12,0,7,90.18,0.0,7.84,0.19,0.58,0.0,0.34
MESA - 077005,2001,1917,0,50,1,0,0,27,95.8,0.0,2.5,0.05,0.0,0.0,1.35
MESA - 077006,2642,2333,4,268,14,6,0,18,88.3,0.15,10.14,0.53,0.23,0.0,0.68
MESA - 077007,2041,1647,104,218,0,45,0,28,80.7,5.1,10.68,0.0,2.2,0.0,1.37
MESA - 077008,833,801,0,16,0,0,0,3,96.16,0.0,1.92,0.0,0.0,0.0,0.36
MESA - 077009,1083,1013,0,35,0,15,0,14,93.54,0.0,3.23,0.0,1.39,0.0,1.29
MESA - 077010,1069,999,0,5,5,6,0,23,93.45,0.0,0.47,0.47,0.56,0.0,2.15
MESA - 077011,259,239,0,9,0,8,0,8,92.28,0.0,3.47,0.0,3.09,0.0,3.09
MESA - 077012,1401,1296,0,78,0,8,2,30,92.51,0.0,5.57,0.0,0.57,0.14,2.14
MESA - 077013,2230,1858,11,248,1,0,3,84,83.32,0.49,11.12,0.04,0.0,0.13,3.77
MESA - 077014,1531,1433,0,85,2,6,1,38,93.6,0.0,5.55,0.13,0.39,0.07,2.48
MESA - 077015,1091,995,0,48,6,3,2,5,91.2,0.0,4.4,0.55,0.27,0.18,0.46
MESA - 077016,1021,990,0,28,3,0,0,21,96.96,0.0,2.74,0.29,0.0,0.0,2.06
MESA - 077017,1069,961,0,88,12,0,0,10,89.9,0.0,8.23,1.12,0.0,0.0,0.94
MESA - 077018,1025,957,0,58,15,0,0,0,93.37,0.0,5.66,1.46,0.0,0.0,0.0
MESA - 077019,742,650,0,50,3,0,0,14,87.6,0.0,6.74,0.4,0.0,0.0,1.89
MESA - 077020,2839,2583,13,214,3,0,0,35,90.98,0.46,7.54,0.11,0.0,0.0,1.23
MESA - 077021,2776,2452,34,180,12,3,0,62,88.33,1.22,6.48,0.43,0.11,0.0,2.23
MESA - 077022,3114,2417,10,615,0,69,0,44,77.62,0.32,19.75,0.0,2.22,0.0,1.41
MESA - 077023,2867,2195,0,576,0,0,0,96,76.56,0.0,20.09,0.0,0.0,0.0,3.35
MESA - 077024,3322,2661,21,498,0,21,0,128,80.1,0.63,14.99,0.0,0.63,0.0,3.85
MESA - 077025,2560,1923,0,580,0,9,0,53,75.12,0.0,22.66,0.0,0.35,0.0,2.07
MESA - 077026,3037,2475,0,424,54,37,0,29,81.49,0.0,13.96,1.78,1.22,0.0,0.95
MESA - 077027,2041,1748,0,189,13,22,0,61,85.64,0.0,9.26,0.64,1.08,0.0,2.99
MESA - 077028,1848,1693,0,93,0,30,0,34,91.61,0.0,5.03,0.0,1.62,0.0,1.84
MESA - 077029,2000,1843,0,138,0,10,0,56,92.15,0.0,6.9,0.0,0.5,0.0,2.8
MESA - 077030,3939,2940,18,750,0,35,0,183,74.64,0.46,19.04,0.0,0.89,0.0,4.65
MESA - 077031,1188,1160,0,26,0,0,0,5,97.64,0.0,2.19,0.0,0.0,0.0,0.42
MESA - 077032,929,914,0,31,0,0,0,7,98.39,0.0,3.34,0.0,0.0,0.0,0.75
MESA - 077033,2153,1927,0,145,27,39,0,20,89.5,0.0,6.73,1.25,1.81,0.0,0.93
MESA - 077034,871,787,0,74,0,0,0,4,90.36,0.0,8.5,0.0,0.0,0.0,0.46
MESA - 077035,1544,1370,0,124,5,21,4,8,88.73,0.0,8.03,0.32,1.36,0.26,0.52
MESA - 077036,922,873,0,40,0,0,0,3,94.69,0.0,4.34,0.0,0.0,0.0,0.33
MESA - 077037,1330,1192,33,66,0,57,1,1,89.62,2.48,4.96,0.0,4.29,0.08,0.08
MESA - 077038,2904,2172,0,630,33,31,0,34,74.79,0.0,21.69,1.14,1.07,0.0,1.17
MESA - 077039,2688,2410,27,205,30,0,0,23,89.66,1.0,7.63,1.12,0.0,0.0,0.86
MESA - 077040,2164,1783,5,334,0,3,0,36,82.39,0.23,15.43,0.0,0.14,0.0,1.66
MESA - 077041,1968,1799,3,86,0,4,0,72,91.41,0.15,4.37,0.0,0.2,0.0,3.66
MESA - 077042,1638,1488,5,99,5,0,0,19,90.84,0.31,6.04,0.31,0.0,0.0,1.16
MESA - 077043,4289,3021,74,988,5,14,0,137,70.44,1.73,23.04,0.12,0.33,0.0,3.19
MESA - 077044,3681,3302,21,308,5,0,0,81,89.7,0.57,8.37,0.14,0.0,0.0,2.2
MESA - 077045,3895,3053,80,586,0,50,0,107,78.38,2.05,15.04,0.0,1.28,0.0,2.75
MESA - 077046,2733,2399,13,212,32,25,0,78,87.78,0.48,7.76,1.17,0.91,0.0,2.85
MESA - 077047,1967,1699,48,214,20,0,0,15,86.38,2.44,10.88,1.02,0.0,0.0,0.76
MESA - 077048,2372,2094,30,217,2,0,13,23,88.28,1.26,9.15,0.08,0.0,0.55,0.97
MESA - 077049,3218,2521,16,603,22,8,0,55,78.34,0.5,18.74,0.68,0.25,0.0,1.71
MESA - 077050,2276,1843,17,280,46,28,0,40,80.98,0.75,12.3,2.02,1.23,0.0,1.76
MESA - 077051,1644,1338,16,275,1,14,0,19,81.39,0.97,16.73,0.06,0.85,0.0,1.16
MESA - 077052,2867,2428,6,310,0,5,0,43,84.69,0.21,10.81,0.0,0.17,0.0,1.5
MESA - 077053,2938,2178,8,559,0,8,0,247,74.13,0.27,19.03,0.0,0.27,0.0,8.41
MESA - 077054,4601,3127,77,1072,62,167,7,105,67.96,1.67,23.3,1.35,3.63,0.15,2.28
MESA - 077055,2287,1744,2,421,5,0,0,117,76.26,0.09,18.41,0.22,0.0,0.0,5.12
MESA - 077056,3258,2900,38,250,14,0,0,48,89.01,1.17,7.67,0.43,0.0,0.0,1.47
MESA - 077057,2895,2612,0,252,5,11,0,42,90.22,0.0,8.7,0.17,0.38,0.0,1.45
MINERAL - 040001,636,578,0,47,0,5,0,6,90.88,0.0,7.39,0.0,0.79,0.0,0.94
MOFFAT - 081001,1611,1442,2,109,0,3,7,41,89.51,0.12,6.77,0.0,0.19,0.43,2.55
MOFFAT - 081002,723,623,1,60,21,0,0,13,86.17,0.14,8.3,2.9,0.0,0.0,1.8
MOFFAT - 081003,1238,1067,1,140,0,0,1,17,86.19,0.08,11.31,0.0,0.0,0.08,1.37
MOFFAT - 081004,49,24,0,48,0,0,0,0,48.98,0.0,97.96,0.0,0.0,0.0,0.0
MOFFAT - 081005,1318,1109,0,125,0,17,0,76,84.14,0.0,9.48,0.0,1.29,0.0,5.77
MOFFAT - 081006,237,153,0,43,0,0,0,2,64.56,0.0,18.14,0.0,0.0,0.0,0.84
MOFFAT - 081007,824,669,0,127,0,11,1,16,81.19,0.0,15.41,0.0,1.33,0.12,1.94
MOFFAT - 081008,309,180,0,141,0,0,0,5,58.25,0.0,45.63,0.0,0.0,0.0,1.62
MOFFAT - 081009,1216,1093,0,65,0,5,0,74,89.88,0.0,5.35,0.0,0.41,0.0,6.09
MOFFAT - 081010,95,77,0,19,0,0,0,0,81.05,0.0,20.0,0.0,0.0,0.0,0.0
MOFFAT - 081011,909,750,0,124,13,0,0,17,82.51,0.0,13.64,1.43,0.0,0.0,1.87
MOFFAT - 081012,505,416,0,50,18,0,0,19,82.38,0.0,9.9,3.56,0.0,0.0,3.76
MOFFAT - 081013,578,539,0,32,1,0,0,5,93.25,0.0,5.54,0.17,0.0,0.0,0.87
MONTEZUMA - 083001,386,319,0,43,0,0,0,28,82.64,0.0,11.14,0.0,0.0,0.0,7.25
MONTEZUMA - 083002,2630,1955,0,256,108,80,0,234,74.33,0.0,9.73,4.11,3.04,0.0,8.9
MONTEZUMA - 083003,1916,1728,0,184,8,3,0,12,90.19,0.0,9.6,0.42,0.16,0.0,0.63
MONTEZUMA - 083004,1204,1128,0,25,4,0,0,29,93.69,0.0,2.08,0.33,0.0,0.0,2.41
MONTEZUMA - 083005,2086,1530,0,120,79,4,0,296,73.35,0.0,5.75,3.79,0.19,0.0,14.19
MONTEZUMA - 083006,2984,2624,0,250,56,0,0,51,87.94,0.0,8.38,1.88,0.0,0.0,1.71
MONTEZUMA - 083007,1998,1974,8,200,16,10,0,122,98.8,0.4,10.01,0.8,0.5,0.0,6.11
MONTEZUMA - 083008,1108,59,5,98,574,15,29,32,5.32,0.45,8.84,51.81,1.35,2.62,2.89
MONTEZUMA - 083009,2964,2077,6,286,444,56,0,123,70.07,0.2,9.65,14.98,1.89,0.0,4.15
MONTEZUMA - 083010,1962,1400,0,421,56,0,0,40,71.36,0.0,21.46,2.85,0.0,0.0,2.04
MONTEZUMA - 083011,1390,1027,0,192,115,0,0,89,73.88,0.0,13.81,8.27,0.0,0.0,6.4
MONTROSE - 085001,1522,918,0,536,58,3,0,8,60.32,0.0,35.22,3.81,0.2,0.0,0.53
MONTROSE - 085002,1170,1026,46,74,0,0,0,37,87.69,3.93,6.32,0.0,0.0,0.0,3.16
MONTROSE - 085003,1744,1294,8,378,3,23,0,39,74.2,0.46,21.67,0.17,1.32,0.0,2.24
MONTROSE - 085004,1995,1354,0,631,0,19,0,0,67.87,0.0,31.63,0.0,0.95,0.0,0.0
MONTROSE - 085005,917,828,0,73,0,0,0,16,90.29,0.0,7.96,0.0,0.0,0.0,1.74
MONTROSE - 085006,1033,960,0,72,0,0,0,6,92.93,0.0,6.97,0.0,0.0,0.0,0.58
MONTROSE - 085007,944,641,0,252,3,13,0,13,67.9,0.0,26.69,0.32,1.38,0.0,1.38
MONTROSE - 085008,495,475,0,9,0,0,0,4,95.96,0.0,1.82,0.0,0.0,0.0,0.81
MONTROSE - 085009,2314,1745,43,411,9,29,0,88,75.41,1.86,17.76,0.39,1.25,0.0,3.8
MONTROSE - 085010,113,117,0,1,0,0,0,1,103.54,0.0,0.88,0.0,0.0,0.0,0.88
MONTROSE - 085011,218,227,0,8,0,0,0,3,104.13,0.0,3.67,0.0,0.0,0.0,1.38
MONTROSE - 085012,1333,1005,0,235,3,0,0,19,75.39,0.0,17.63,0.23,0.0,0.0,1.43
MONTROSE - 085013,1159,964,0,199,6,0,0,88,83.18,0.0,17.17,0.52,0.0,0.0,7.59
MONTROSE - 085014,1050,942,0,108,5,0,0,5,89.71,0.0,10.29,0.48,0.0,0.0,0.48
MONTROSE - 085015,54,43,0,13,0,0,0,0,79.63,0.0,24.07,0.0,0.0,0.0,0.0
MONTROSE - 085016,496,482,0,13,0,0,0,0,97.18,0.0,2.62,0.0,0.0,0.0,0.0
MONTROSE - 085017,1148,1030,25,82,0,0,0,12,89.72,2.18,7.14,0.0,0.0,0.0,1.05
MONTROSE - 085018,1088,941,0,100,0,0,0,27,86.49,0.0,9.19,0.0,0.0,0.0,2.48
MONTROSE - 085019,958,793,29,142,0,7,0,6,82.78,3.03,14.82,0.0,0.73,0.0,0.63
MONTROSE - 085020,2027,1677,0,275,12,33,0,31,82.73,0.0,13.57,0.59,1.63,0.0,1.53
MONTROSE - 085021,1333,1171,0,136,18,0,0,32,87.85,0.0,10.2,1.35,0.0,0.0,2.4
MONTROSE - 085022,1163,1010,0,89,0,0,0,66,86.84,0.0,7.65,0.0,0.0,0.0,5.67
MONTROSE - 085023,1343,1118,9,150,0,7,0,59,83.25,0.67,11.17,0.0,0.52,0.0,4.39
MONTROSE - 085024,1471,1247,0,188,0,7,0,19,84.77,0.0,12.78,0.0,0.48,0.0,1.29
MONTROSE - 085025,1492,1305,30,107,0,0,0,49,87.47,2.01,7.17,0.0,0.0,0.0,3.28
MONTROSE - 085026,1460,1332,0,104,0,18,0,1,91.23,0.0,7.12,0.0,1.23,0.0,0.07
MONTROSE - 085027,1505,1238,0,178,78,0,0,0,82.26,0.0,11.83,5.18,0.0,0.0,0.0
MONTROSE - 085028,1759,1379,0,260,3,0,0,42,78.4,0.0,14.78,0.17,0.0,0.0,2.39
MORGAN - 087001,2450,1942,74,412,0,8,5,20,79.27,3.02,16.82,0.0,0.33,0.2,0.82
MORGAN - 087002,837,742,0,77,0,1,0,8,88.65,0.0,9.2,0.0,0.12,0.0,0.96
MORGAN - 087003,1411,971,49,310,0,9,60,12,68.82,3.47,21.97,0.0,0.64,4.25,0.85
MORGAN - 087004,901,677,0,177,0,26,0,21,75.14,0.0,19.64,0.0,2.89,0.0,2.33
MORGAN - 087005,1360,713,63,485,0,0,0,64,52.43,4.63,35.66,0.0,0.0,0.0,4.71
MORGAN - 087006,1424,767,55,523,0,84,0,42,53.86,3.86,36.73,0.0,5.9,0.0,2.95
