year,county,contest,dem,other,rep,total
2014,Cheyenne,us_senate,122.0,66.0,850.0,1038.0
2014,Clear Creek,attorney_general,1947.0,403.0,2143.0,4493.0
2014,Clear Creek,governor,2455.0,260.0,1967.0,4682.0
2014,Clear Creek,secretary_of_state,2170.0,456.0,1889.0,4515.0
2014,Clear Creek,treasurer,2118.0,346.0,2059.0,4523.0
2014,Clear Creek,us_senate,2344.0,319.0,1987.0,4650.0
2014,Conejos,attorney_general,1537.0,106.0,1748.0,3391.0
2014,Conejos,governor,1727.0,126.0,1642.0,3495.0
2014,Conejos,secretary_of_state,1600.0,248.0,1564.0,3412.0
2014,Conejos,treasurer,1735.0,81.0,1551.0,3367.0
2014,Conejos,us_senate,1621.0,185.0,1659.0,3465.0
2014,Costilla,attorney_general,843.0,101.0,427.0,1371.0
2014,Costilla,governor,941.0,77.0,401.0,1419.0
2014,Costilla,secretary_of_state,905.0,129.0,351.0,1385.0
2014,Costilla,treasurer,950.0,59.0,367.0,1376.0
2014,Costilla,us_senate,912.0,93.0,396.0,1401.0
2014,Crowley,attorney_general,321.0,67.0,885.0,1273.0
2014,Crowley,governor,336.0,117.0,884.0,1337.0
2014,Crowley,secretary_of_state,318.0,148.0,829.0,1295.0
2014,Crowley,treasurer,401.0,60.0,822.0,1283.0
2014,Crowley,us_senate,344.0,118.0,878.0,1340.0
2014,Custer,attorney_general,623.0,106.0,1656.0,2385.0
2014,Custer,governor,765.0,101.0,1656.0,2522.0
2014,Custer,secretary_of_state,660.0,143.0,1621.0,2424.0
2014,Custer,treasurer,702.0,87.0,1609.0,2398.0
2014,Custer,us_senate,740.0,117.0,1659.0,2516.0
2014,Delta,attorney_general,3192.0,789.0,9074.0,13055.0
2014,Delta,governor,3944.0,716.0,8801.0,13461.0
2014,Delta,secretary_of_state,3450.0,1173.0,8562.0,13185.0
2014,Delta,treasurer,3725.0,680.0,8607.0,13012.0
2014,Delta,us_senate,3504.0,737.0,9199.0,13440.0
2014,Denver,attorney_general,146543.0,12312.0,62194.0,221049.0
2014,Denver,governor,172290.0,9434.0,50261.0,231985.0
2014,Denver,secretary_of_state,155094.0,14038.0,52872.0,222004.0
2014,Denver,treasurer,150877.0,9952.0,61366.0,222195.0
2014,Denver,us_senate,163783.0,10977.0,56793.0,231553.0
2014,Dolores,attorney_general,398.0,134.0,1292.0,1824.0
2014,Dolores,governor,280.0,56.0,635.0,971.0
2014,Dolores,lt_governor,280.0,56.0,635.0,971.0
2014,Dolores,secretary_of_state,476.0,232.0,1136.0,1844.0
2014,Dolores,treasurer,1311.0,96.0,1194.0,2601.0
2014,Dolores,us_senate,492.0,134.0,1306.0,1932.0
2014,Douglas,attorney_general,38686.0,6967.0,86715.0,132368.0
2014,Douglas,governor,52187.0,4292.0,81707.0,138186.0
2014,Douglas,secretary_of_state,43705.0,7641.0,81950.0,133296.0
2014,Douglas,treasurer,40663.0,6055.0,86288.0,133006.0
2014,Douglas,us_senate,45163.0,6019.0,86627.0,137809.0
2014,Eagle,attorney_general,7497.0,1059.0,7543.0,16099.0
2014,Eagle,governor,10253.0,702.0,6449.0,17404.0
2014,Eagle,secretary_of_state,8244.0,1272.0,6848.0,16364.0
2014,Eagle,treasurer,7931.0,896.0,7520.0,16347.0
2014,Eagle,us_senate,9438.0,807.0,7102.0,17347.0
2014,El Paso,attorney_general,64406.0,12750.0,141288.0,218444.0
2014,El Paso,governor,76678.0,12053.0,139147.0,227878.0
2014,El Paso,secretary_of_state,60461.0,17118.0,143302.0,220881.0
2014,El Paso,treasurer,68676.0,11419.0,138796.0,218891.0
2014,El Paso,us_senate,73208.0,13470.0,141476.0,228154.0
2014,Elbert,attorney_general,2113.0,837.0,9154.0,12104.0
2014,Elbert,governor,2797.0,599.0,9099.0,12495.0
2014,Elbert,secretary_of_state,2620.0,1082.0,8515.0,12217.0
2014,Elbert,treasurer,2639.0,733.0,8851.0,12223.0
2014,Elbert,us_senate,2556.0,766.0,9137.0,12459.0
2014,Fremont,attorney_general,4387.0,1181.0,11151.0,16719.0
2014,Fremont,governor,4927.0,1164.0,11123.0,17214.0
2014,Fremont,secretary_of_state,4374.0,1860.0,10550.0,16784.0
2014,Fremont,treasurer,5094.0,1032.0,10751.0,16877.0
2014,Fremont,us_senate,4773.0,1363.0,11085.0,17221.0
2014,Garfield,attorney_general,6936.0,1230.0,10192.0,18358.0
2014,Garfield,governor,8840.0,949.0,9583.0,19372.0
2014,Garfield,secretary_of_state,7655.0,1656.0,9238.0,18549.0
2014,Garfield,treasurer,7730.0,1001.0,9655.0,18386.0
2014,Garfield,us_senate,8387.0,1028.0,9894.0,19309.0
2014,Gilpin,attorney_general,1225.0,260.0,1293.0,2778.0
2014,Gilpin,governor,1441.0,258.0,1198.0,2897.0
2014,Gilpin,secretary_of_state,1356.0,300.0,1135.0,2791.0
2014,Gilpin,treasurer,1315.0,223.0,1259.0,2797.0
2014,Gilpin,us_senate,1450.0,256.0,1169.0,2875.0
2014,Grand,attorney_general,2185.0,457.0,3806.0,6448.0
2014,Grand,governor,3020.0,295.0,3525.0,6840.0
2014,Grand,secretary_of_state,2476.0,512.0,3561.0,6549.0
2014,Grand,treasurer,2480.0,356.0,3644.0,6480.0
2014,Grand,us_senate,2795.0,366.0,3638.0,6799.0
2014,Gunnison,attorney_general,3062.0,491.0,2838.0,6391.0
2014,Gunnison,governor,3960.0,414.0,2562.0,6936.0
2014,Gunnison,secretary_of_state,3419.0,620.0,2476.0,6515.0
2014,Gunnison,treasurer,3415.0,398.0,2678.0,6491.0
2014,Gunnison,us_senate,3840.0,422.0,2671.0,6933.0
2014,Hinsdale,attorney_general,158.0,25.0,302.0,485.0
2014,Hinsdale,governor,203.0,20.0,295.0,518.0
2014,Hinsdale,secretary_of_state,172.0,40.0,283.0,495.0
2014,Hinsdale,treasurer,171.0,28.0,294.0,493.0
2014,Hinsdale,us_senate,191.0,25.0,307.0,523.0
2014,Huerfano,attorney_general,1391.0,175.0,1454.0,3020.0
2014,Huerfano,governor,1548.0,200.0,1445.0,3193.0
2014,Huerfano,secretary_of_state,1438.0,314.0,1335.0,3087.0
2014,Huerfano,treasurer,1536.0,140.0,1351.0,3027.0
2014,Huerfano,us_senate,1504.0,244.0,1449.0,3197.0
2014,Jackson,attorney_general,118.0,29.0,534.0,681.0
2014,Jackson,governor,164.0,23.0,575.0,762.0
2014,Jackson,secretary_of_state,162.0,48.0,483.0,693.0
2014,Jackson,treasurer,165.0,32.0,506.0,703.0
2014,Jackson,us_senate,163.0,41.0,531.0,735.0
2014,Jefferson,attorney_general,102120.0,17000.0,123367.0,242487.0
2014,Jefferson,governor,130196.0,11840.0,114401.0,256437.0
2014,Jefferson,secretary_of_state,114720.0,19409.0,113386.0,247515.0
2014,Jefferson,treasurer,110226.0,14714.0,121674.0,246614.0
2014,Jefferson,us_senate,121109.0,14794.0,120241.0,256144.0
2014,Kiowa,attorney_general,95.0,19.0,585.0,699.0
2014,Kiowa,governor,113.0,40.0,604.0,757.0
2014,Kiowa,secretary_of_state,92.0,49.0,573.0,714.0
2014,Kiowa,treasurer,168.0,10.0,537.0,715.0
2014,Kiowa,us_senate,107.0,38.0,616.0,761.0
2014,Kit Carson,attorney_general,415.0,137.0,2402.0,2954.0
2014,Kit Carson,governor,647.0,123.0,2327.0,3097.0
2014,Kit Carson,secretary_of_state,541.0,216.0,2208.0,2965.0
2014,Kit Carson,treasurer,659.0,107.0,2234.0,3000.0
2014,Kit Carson,us_senate,487.0,165.0,2448.0,3100.0
2014,La Plata,attorney_general,9922.0,1150.0,10214.0,21286.0
2014,La Plata,governor,12017.0,1109.0,9658.0,22784.0
2014,La Plata,secretary_of_state,10255.0,1834.0,9598.0,21687.0
2014,La Plata,treasurer,10072.0,1051.0,10155.0,21278.0
2014,La Plata,us_senate,11852.0,853.0,10174.0,22879.0
2014,Lake,attorney_general,1105.0,196.0,994.0,2295.0
2014,Lake,governor,1385.0,185.0,903.0,2473.0
2014,Lake,secretary_of_state,1245.0,257.0,840.0,2342.0
2014,Lake,treasurer,1254.0,161.0,917.0,2332.0
2014,Lake,us_senate,1311.0,225.0,906.0,2442.0
2014,Larimer,attorney_general,57798.0,9338.0,71084.0,138220.0
2014,Larimer,governor,72550.0,7246.0,65055.0,144851.0
2014,Larimer,secretary_of_state,63332.0,11460.0,65014.0,139806.0
2014,Larimer,treasurer,64502.0,7593.0,68229.0,140324.0
2014,Larimer,us_senate,68659.0,7813.0,69200.0,145672.0
2014,Las Animas,attorney_general,2376.0,289.0,2652.0,5317.0
2014,Las Animas,governor,2562.0,303.0,2721.0,5586.0
2014,Las Animas,secretary_of_state,2474.0,481.0,2436.0,5391.0
2014,Las Animas,treasurer,2696.0,235.0,2446.0,5377.0
2014,Las Animas,us_senate,2380.0,381.0,2803.0,5564.0
2014,Lincoln,attorney_general,317.0,105.0,1518.0,1940.0
2014,Lincoln,governor,406.0,90.0,1525.0,2021.0
2014,Lincoln,secretary_of_state,386.0,161.0,1407.0,1954.0
2014,Lincoln,treasurer,441.0,77.0,1446.0,1964.0
2014,Lincoln,us_senate,321.0,120.0,1557.0,1998.0
2014,Logan,attorney_general,1443.0,367.0,5611.0,7421.0
2014,Logan,governor,2027.0,308.0,5438.0,7773.0
2014,Logan,secretary_of_state,1811.0,600.0,5042.0,7453.0
2014,Logan,treasurer,2188.0,301.0,5014.0,7503.0
2014,Logan,us_senate,1591.0,467.0,5662.0,7720.0
2014,Mesa,attorney_general,15284.0,3810.0,36574.0,55668.0
2014,Mesa,governor,19859.0,2802.0,35237.0,57898.0
2014,Mesa,secretary_of_state,15323.0,5652.0,35153.0,56128.0
2014,Mesa,treasurer,16149.0,3059.0,36355.0,55563.0
2014,Mesa,us_senate,15410.0,2768.0,39313.0,57491.0
2014,Mineral,attorney_general,179.0,38.0,336.0,553.0
2014,Mineral,governor,277.0,33.0,294.0,604.0
2014,Mineral,secretary_of_state,240.0,49.0,273.0,562.0
2014,Mineral,treasurer,251.0,28.0,278.0,557.0
2014,Mineral,us_senate,254.0,43.0,304.0,601.0
2014,Moffat,attorney_general,710.0,295.0,3734.0,4739.0
2014,Moffat,governor,853.0,235.0,3794.0,4882.0
2014,Moffat,secretary_of_state,821.0,461.0,3483.0,4765.0
2014,Moffat,treasurer,947.0,258.0,3509.0,4714.0
2014,Moffat,us_senate,826.0,321.0,3727.0,4874.0
2014,Montezuma,attorney_general,2874.0,582.0,5768.0,9224.0
2014,Montezuma,governor,3383.0,605.0,5672.0,9660.0
2014,Montezuma,secretary_of_state,2972.0,954.0,5392.0,9318.0
2014,Montezuma,treasurer,3137.0,486.0,5496.0,9119.0
2014,Montezuma,us_senate,3353.0,560.0,5784.0,9697.0
2014,Montrose,attorney_general,3831.0,932.0,11153.0,15916.0
2014,Montrose,governor,4971.0,732.0,10907.0,16610.0
2014,Montrose,secretary_of_state,3929.0,1379.0,10830.0,16138.0
2014,Montrose,treasurer,4193.0,694.0,10907.0,15794.0
2014,Montrose,us_senate,4071.0,671.0,11907.0,16649.0
2014,Morgan,attorney_general,1983.0,441.0,6152.0,8576.0
2014,Morgan,governor,2646.0,353.0,5861.0,8860.0
2014,Morgan,secretary_of_state,2433.0,710.0,5460.0,8603.0
2014,Morgan,treasurer,2796.0,342.0,5525.0,8663.0
2014,Morgan,us_senate,2164.0,529.0,6119.0,8812.0
2014,Otero,attorney_general,2342.0,294.0,3839.0,6475.0
2014,Otero,governor,2599.0,383.0,3714.0,6696.0
2014,Otero,secretary_of_state,2255.0,585.0,3705.0,6545.0
2014,Otero,treasurer,2654.0,241.0,3606.0,6501.0
2014,Otero,us_senate,2332.0,495.0,3814.0,6641.0
2014,Ouray,attorney_general,1145.0,159.0,1232.0,2536.0
2014,Ouray,governor,1434.0,93.0,1151.0,2678.0
2014,Ouray,secretary_of_state,1228.0,185.0,1141.0,2554.0
2014,Ouray,treasurer,1242.0,136.0,1183.0,2561.0
2014,Ouray,us_senate,1355.0,100.0,1234.0,2689.0
2014,Park,attorney_general,2290.0,642.0,4873.0,7805.0
2014,Park,governor,2958.0,471.0,4625.0,8054.0
2014,Park,secretary_of_state,2682.0,794.0,4388.0,7864.0
2014,Park,treasurer,2650.0,526.0,4565.0,7741.0
2014,Park,us_senate,2827.0,535.0,4673.0,8035.0
2014,Phillips,attorney_general,345.0,79.0,1462.0,1886.0
2014,Phillips,governor,477.0,75.0,1442.0,1994.0
2014,Phillips,secretary_of_state,378.0,128.0,1390.0,1896.0
2014,Phillips,treasurer,492.0,53.0,1349.0,1894.0
2014,Phillips,us_senate,357.0,104.0,1516.0,1977.0
2014,Pitkin,attorney_general,4632.0,402.0,2256.0,7290.0
2014,Pitkin,governor,5505.0,307.0,1877.0,7689.0
2014,Pitkin,secretary_of_state,4705.0,491.0,2078.0,7274.0
2014,Pitkin,treasurer,4666.0,339.0,2323.0,7328.0
2014,Pitkin,us_senate,5409.0,234.0,2106.0,7749.0
2014,Prowers,attorney_general,886.0,171.0,2788.0,3845.0
2014,Prowers,governor,1052.0,201.0,2728.0,3981.0
2014,Prowers,secretary_of_state,1011.0,326.0,2527.0,3864.0
2014,Prowers,treasurer,1249.0,141.0,2462.0,3852.0
2014,Prowers,us_senate,887.0,220.0,2874.0,3981.0
2014,Pueblo,attorney_general,27111.0,2898.0,28156.0,58165.0
2014,Pueblo,governor,29591.0,3281.0,26696.0,59568.0
2014,Pueblo,secretary_of_state,27132.0,4852.0,26498.0,58482.0
2014,Pueblo,treasurer,29079.0,2399.0,26813.0,58291.0
2014,Pueblo,us_senate,27877.0,4208.0,27572.0,59657.0
2014,Rio Blanco,attorney_general,281.0,144.0,2176.0,2601.0
2014,Rio Blanco,governor,434.0,115.0,2166.0,2715.0
2014,Rio Blanco,secretary_of_state,355.0,217.0,2052.0,2624.0
2014,Rio Blanco,treasurer,424.0,114.0,2050.0,2588.0
2014,Rio Blanco,us_senate,361.0,146.0,2214.0,2721.0
2014,Rio Grande,attorney_general,1389.0,244.0,2752.0,4385.0
2014,Rio Grande,governor,1800.0,243.0,2437.0,4480.0
2014,Rio Grande,secretary_of_state,1579.0,398.0,2413.0,4390.0
2014,Rio Grande,treasurer,1771.0,202.0,2394.0,4367.0
2014,Rio Grande,us_senate,1566.0,342.0,2534.0,4442.0
2014,Routt,attorney_general,4623.0,577.0,4534.0,9734.0
2014,Routt,governor,6092.0,383.0,4005.0,10480.0
2014,Routt,secretary_of_state,5043.0,683.0,4103.0,9829.0
2014,Routt,treasurer,4941.0,475.0,4363.0,9779.0
2014,Routt,us_senate,5639.0,535.0,4278.0,10452.0
2014,Saguache,attorney_general,1150.0,185.0,979.0,2314.0
2014,Saguache,governor,1312.0,214.0,860.0,2386.0
2014,Saguache,secretary_of_state,1240.0,248.0,855.0,2343.0
2014,Saguache,treasurer,1323.0,153.0,863.0,2339.0
2014,Saguache,us_senate,1307.0,209.0,861.0,2377.0
2014,San Juan,attorney_general,201.0,39.0,184.0,424.0
2014,San Juan,governor,243.0,29.0,177.0,449.0
2014,San Juan,secretary_of_state,210.0,48.0,169.0,427.0
2014,San Juan,treasurer,208.0,36.0,181.0,425.0
2014,San Juan,us_senate,255.0,25.0,182.0,462.0
2014,San Miguel,attorney_general,1878.0,266.0,896.0,3040.0
2014,San Miguel,governor,2190.0,232.0,821.0,3243.0
2014,San Miguel,secretary_of_state,1945.0,285.0,846.0,3076.0
2014,San Miguel,treasurer,1945.0,219.0,894.0,3058.0
2014,San Miguel,us_senate,2226.0,161.0,870.0,3257.0
2014,Sedgwick,attorney_general,219.0,70.0,829.0,1118.0
2014,Sedgwick,governor,342.0,61.0,806.0,1209.0
2014,Sedgwick,secretary_of_state,304.0,119.0,720.0,1143.0
2014,Sedgwick,treasurer,371.0,48.0,730.0,1149.0
2014,Sedgwick,us_senate,262.0,91.0,853.0,1206.0
2014,Summit,attorney_general,5492.0,742.0,4376.0,10610.0
2014,Summit,governor,7306.0,503.0,3705.0,11514.0
2014,Summit,secretary_of_state,5959.0,869.0,3975.0,10803.0
2014,Summit,treasurer,5770.0,683.0,4369.0,10822.0
2014,Summit,us_senate,6957.0,529.0,4046.0,11532.0
2014,Teller,attorney_general,2728.0,748.0,7474.0,10950.0
2014,Teller,governor,3241.0,695.0,7367.0,11303.0
2014,Teller,secretary_of_state,2752.0,1125.0,7147.0,11024.0
2014,Teller,treasurer,3027.0,653.0,7190.0,10870.0
2014,Teller,us_senate,3158.0,771.0,7338.0,11267.0
2014,Washington,attorney_general,242.0,101.0,1906.0,2249.0
2014,Washington,governor,365.0,75.0,1915.0,2355.0
2014,Washington,secretary_of_state,341.0,144.0,1781.0,2266.0
2014,Washington,treasurer,417.0,67.0,1806.0,2290.0
2014,Washington,us_senate,237.0,66.0,2055.0,2358.0
2014,Weld,attorney_general,25713.0,5534.0,55844.0,87091.0
2014,Weld,governor,33375.0,4555.0,52844.0,90774.0
2014,Weld,secretary_of_state,29491.0,7744.0,50807.0,88042.0
2014,Weld,treasurer,31088.0,4620.0,52953.0,88661.0
2014,Weld,us_senate,29785.0,6203.0,54823.0,90811.0
2014,Yuma,attorney_general,572.0,158.0,3317.0,4047.0
2014,Yuma,governor,794.0,108.0,3356.0,4258.0
2014,Yuma,secretary_of_state,794.0,245.0,3041.0,4080.0
2014,Yuma,treasurer,903.0,131.0,3085.0,4119.0
2014,Yuma,us_senate,512.0,104.0,3678.0,4294.0
2016,Adams,president,193120.0,34056.0,160178.0,387354.0
2016,Adams,us_senate,194804.0,22618.0,152570.0,369992.0
2016,Alamosa,president,6378.0,1408.0,6092.0,13878.0
2016,Alamosa,us_senate,7390.0,766.0,5788.0,13944.0
2016,Arapahoe,president,319770.0,52218.0,234108.0,606096.0
2016,Arapahoe,us_senate,325494.0,30210.0,247018.0,602722.0
2016,Archuleta,president,5000.0,1150.0,8528.0,14678.0
2016,Archuleta,us_senate,5500.0,860.0,8144.0,14504.0
2016,Baca,president,566.0,234.0,3506.0,4306.0
2016,Baca,us_senate,1154.0,184.0,2938.0,4276.0
2016,Bent,president,1180.0,298.0,2376.0,3854.0
2016,Bent,us_senate,1620.0,148.0,2068.0,3836.0
2016,Boulder,president,264668.0,28826.0,82796.0,376290.0
2016,Boulder,us_senate,252668.0,27462.0,91510.0,371640.0
2016,Broomfield,president,39462.0,7182.0,28736.0,75380.0
2016,Broomfield,us_senate,38862.0,4218.0,30154.0,73234.0
2016,Chaffee,president,9776.0,1942.0,10782.0,22500.0
2016,Chaffee,us_senate,10518.0,1236.0,10768.0,22522.0
2016,Cheyenne,president,264.0,90.0,1850.0,2204.0
2016,Cheyenne,us_senate,440.0,84.0,1656.0,2180.0
2016,Clear Creek,president,5458.0,1124.0,5150.0,11732.0
2016,Clear Creek,us_senate,5766.0,902.0,5082.0,11750.0
2016,Conejos,president,3542.0,674.0,3828.0,8044.0
2016,Conejos,us_senate,4146.0,210.0,3756.0,8112.0
2016,Costilla,president,2250.0,270.0,1176.0,3696.0
2016,Costilla,us_senate,2372.0,180.0,1094.0,3646.0
2016,Crowley,president,678.0,218.0,2158.0,3054.0
2016,Crowley,us_senate,1008.0,156.0,1872.0,3036.0
2016,Custer,president,1594.0,416.0,4122.0,6132.0
2016,Custer,us_senate,1888.0,264.0,3968.0,6120.0
2016,Delta,president,8174.0,2096.0,23310.0,33580.0
2016,Delta,us_senate,9832.0,1750.0,21940.0,33522.0
2016,Denver,president,489102.0,49222.0,125380.0,663704.0
2016,Denver,us_senate,477548.0,34882.0,142156.0,654586.0
2016,Dolores,president,484.0,138.0,1888.0,2510.0
2016,Dolores,us_senate,676.0,118.0,1616.0,2410.0
2016,Douglas,president,137314.0,32538.0,205148.0,375000.0
2016,Douglas,us_senate,140010.0,16918.0,215840.0,372768.0
2016,Eagle,president,28198.0,4268.0,17980.0,50446.0
2016,Eagle,us_senate,27414.0,4680.0,17544.0,49638.0
2016,El Paso,president,216020.0,63460.0,358456.0,637936.0
2016,El Paso,us_senate,227452.0,38568.0,367418.0,633438.0
2016,Elbert,president,6268.0,2278.0,23414.0,31960.0
2016,Elbert,us_senate,7368.0,1342.0,23116.0,31826.0
2016,Fremont,president,10594.0,3108.0,30244.0,43946.0
2016,Fremont,us_senate,13342.0,2258.0,28308.0,43908.0
2016,Garfield,president,22542.0,4134.0,26264.0,52940.0
2016,Garfield,us_senate,24078.0,3132.0,25192.0,52402.0
2016,Gilpin,president,3268.0,752.0,3132.0,7152.0
2016,Gilpin,us_senate,3458.0,698.0,3006.0,7162.0
2016,Grand,president,6716.0,1472.0,8988.0,17176.0
2016,Grand,us_senate,7246.0,1082.0,8804.0,17132.0
2016,Gunnison,president,10256.0,1990.0,6578.0,18824.0
2016,Gunnison,us_senate,11034.0,1318.0,6432.0,18784.0
2016,Hinsdale,president,394.0,106.0,678.0,1178.0
2016,Hinsdale,us_senate,492.0,48.0,632.0,1172.0
2016,Huerfano,president,3266.0,534.0,3766.0,7566.0
2016,Huerfano,us_senate,3884.0,306.0,3388.0,7578.0
2016,Jackson,president,342.0,122.0,1258.0,1722.0
2016,Jackson,us_senate,470.0,72.0,1166.0,1708.0
2016,Jefferson,president,321552.0,59860.0,276354.0,657766.0
2016,Jefferson,us_senate,326344.0,37924.0,278474.0,642742.0
2016,Kiowa,president,182.0,72.0,1456.0,1710.0
2016,Kiowa,us_senate,392.0,42.0,1242.0,1676.0
2016,Kit Carson,president,1072.0,398.0,5934.0,7404.0
2016,Kit Carson,us_senate,1788.0,260.0,5214.0,7262.0
2016,La Plata,president,31050.0,6076.0,25174.0,62300.0
2016,La Plata,us_senate,31806.0,4114.0,25356.0,61276.0
2016,Lake,president,3232.0,626.0,2540.0,6398.0
2016,Lake,us_senate,3408.0,534.0,2348.0,6290.0
2016,Larimer,president,186226.0,38874.0,166862.0,391962.0
2016,Larimer,us_senate,191578.0,23952.0,172202.0,387732.0
2016,Las Animas,president,5300.0,866.0,7420.0,13586.0
2016,Las Animas,us_senate,6610.0,590.0,6348.0,13548.0
2016,Lincoln,president,818.0,270.0,3784.0,4872.0
2016,Lincoln,us_senate,1176.0,166.0,3484.0,4826.0
2016,Logan,president,3702.0,1178.0,14564.0,19444.0
2016,Logan,us_senate,5536.0,728.0,13068.0,19332.0
2016,Mesa,president,43460.0,12290.0,99558.0,155308.0
2016,Mesa,us_senate,48218.0,9200.0,97118.0,154536.0
2016,Mineral,president,474.0,142.0,688.0,1304.0
2016,Mineral,us_senate,602.0,62.0,652.0,1316.0
2016,Moffat,president,1748.0,692.0,10610.0,13050.0
2016,Moffat,us_senate,2676.0,542.0,9572.0,12790.0
2016,Montezuma,president,7946.0,2064.0,15706.0,25716.0
2016,Montezuma,us_senate,8610.0,1620.0,14968.0,25198.0
2016,Montrose,president,10932.0,2676.0,28764.0,42372.0
2016,Montrose,us_senate,12110.0,1970.0,27892.0,41972.0
2016,Morgan,president,6302.0,1328.0,16290.0,23920.0
2016,Morgan,us_senate,7820.0,896.0,15032.0,23748.0
2016,Otero,president,5886.0,1162.0,9856.0,16904.0
2016,Otero,us_senate,7302.0,642.0,9122.0,17066.0
2016,Ouray,president,3394.0,524.0,2702.0,6620.0
2016,Ouray,us_senate,3470.0,354.0,2794.0,6618.0
2016,Park,president,6842.0,1722.0,12270.0,20834.0
2016,Park,us_senate,7444.0,1436.0,11874.0,20754.0
2016,Phillips,president,872.0,210.0,3582.0,4664.0
2016,Phillips,us_senate,1390.0,102.0,3140.0,4632.0
2016,Pitkin,president,14666.0,1280.0,5100.0,21046.0
2016,Pitkin,us_senate,13694.0,1034.0,5312.0,20040.0
2016,Prowers,president,2372.0,598.0,7062.0,10032.0
2016,Prowers,us_senate,3296.0,374.0,6220.0,9890.0
2016,Pueblo,president,71750.0,13012.0,72530.0,157292.0
2016,Pueblo,us_senate,80950.0,8586.0,66102.0,155638.0
2016,Rio Blanco,president,872.0,446.0,5582.0,6900.0
2016,Rio Blanco,us_senate,1200.0,268.0,5282.0,6750.0
2016,Rio Grande,president,4002.0,896.0,6170.0,11068.0
2016,Rio Grande,us_senate,4744.0,454.0,5948.0,11146.0
2016,Routt,president,15200.0,2312.0,10460.0,27972.0
2016,Routt,us_senate,15586.0,1444.0,10530.0,27560.0
2016,Saguache,president,2834.0,542.0,2294.0,5670.0
2016,Saguache,us_senate,3140.0,474.0,2084.0,5698.0
2016,San Juan,president,530.0,52.0,430.0,1012.0
2016,San Juan,us_senate,558.0,52.0,386.0,996.0
2016,San Miguel,president,5950.0,642.0,2066.0,8658.0
2016,San Miguel,us_senate,5902.0,604.0,2110.0,8616.0
2016,Sedgwick,president,534.0,164.0,2030.0,2728.0
2016,Sedgwick,us_senate,852.0,102.0,1726.0,2680.0
2016,Summit,president,19114.0,3034.0,10200.0,32348.0
2016,Summit,us_senate,19072.0,2400.0,10356.0,31828.0
2016,Teller,president,7206.0,2192.0,19490.0,28888.0
2016,Teller,us_senate,8128.0,1438.0,19094.0,28660.0
2016,Washington,president,592.0,276.0,4598.0,5466.0
2016,Washington,us_senate,1054.0,166.0,4184.0,5404.0
2016,Weld,president,93038.0,24516.0,153306.0,270860.0
2016,Weld,us_senate,104526.0,14554.0,149686.0,268766.0
2016,Yuma,president,1452.0,430.0,7700.0,9582.0
2016,Yuma,us_senate,2504.0,248.0,6772.0,9524.0
2018,Adams,attorney_general,178808.0,13316.0,144426.0,336550.0
2018,Adams,governor,93449.0,8321.0,69465.0,171235.0
2018,Adams,lt_governor,93449.0,8321.0,69465.0,171235.0
2018,Adams,secretary_of_state,187558.0,11986.0,137876.0,337420.0
2018,Adams,treasurer,185214.0,12060.0,137572.0,334846.0
2018,Alamosa,attorney_general,6012.0,338.0,5602.0,11952.0
2018,Alamosa,governor,3039.0,305.0,2696.0,6040.0
2018,Alamosa,lt_governor,3039.0,305.0,2696.0,6040.0
2018,Alamosa,secretary_of_state,6174.0,406.0,5410.0,11990.0
2018,Alamosa,treasurer,6068.0,404.0,5416.0,11888.0
2018,Arapahoe,attorney_general,294248.0,16186.0,225986.0,536420.0
2018,Arapahoe,governor,155056.0,9251.0,106833.0,271140.0
2018,Arapahoe,lt_governor,155056.0,9251.0,106833.0,271140.0
2018,Arapahoe,secretary_of_state,303508.0,13064.0,220752.0,537324.0
2018,Arapahoe,treasurer,299188.0,14044.0,219730.0,532962.0
2018,Archuleta,attorney_general,5284.0,456.0,7582.0,13322.0
2018,Archuleta,governor,2800.0,240.0,3736.0,6776.0
2018,Archuleta,lt_governor,2800.0,240.0,3736.0,6776.0
2018,Archuleta,secretary_of_state,5394.0,456.0,7526.0,13376.0
2018,Archuleta,treasurer,5280.0,522.0,7422.0,13224.0
2018,Baca,attorney_general,680.0,126.0,2832.0,3638.0
2018,Baca,governor,331.0,88.0,1454.0,1873.0
2018,Baca,lt_governor,331.0,88.0,1454.0,1873.0
2018,Baca,secretary_of_state,756.0,130.0,2796.0,3682.0
2018,Baca,treasurer,654.0,146.0,2842.0,3642.0
2018,Bent,attorney_general,1238.0,144.0,2308.0,3690.0
2018,Bent,governor,638.0,139.0,1094.0,1871.0
2018,Bent,lt_governor,638.0,139.0,1094.0,1871.0
2018,Bent,secretary_of_state,1338.0,144.0,2222.0,3704.0
2018,Bent,treasurer,1320.0,156.0,2176.0,3652.0
2018,Boulder,attorney_general,257196.0,8942.0,81190.0,347328.0
2018,Boulder,governor,133116.0,4723.0,38423.0,176262.0
2018,Boulder,lt_governor,133116.0,4723.0,38423.0,176262.0
2018,Boulder,secretary_of_state,256330.0,6084.0,85734.0,348148.0
2018,Boulder,treasurer,243910.0,6094.0,93070.0,343074.0
2018,Broomfield,attorney_general,39958.0,2200.0,28756.0,70914.0
2018,Broomfield,governor,21405.0,1161.0,13582.0,36148.0
2018,Broomfield,lt_governor,21405.0,1161.0,13582.0,36148.0
