precinct_id,top_weight,targets_touched,weight_sum,ambiguous,target_type
08031031625,1.0,1,1.0,False,congressional
08031031626,1.0,1,1.0,False,congressional
08031031627,1.0,1,1.0,False,congressional
08031031628,1.0,1,1.0,False,congressional
08031031629,1.0,1,1.0,False,congressional
08031031630,1.0,1,1.0,False,congressional
08031031631,0.9999999999999986,2,1.0000000000000002,False,congressional
08031031632,1.0,1,1.0,False,congressional
08031031633,1.0,1,1.0,False,congressional
08031031634,1.0,1,1.0,False,congressional
08031031635,1.0,1,1.0,False,congressional
08031031636,1.0,1,1.0,False,congressional
08031031637,1.0,1,1.0,False,congressional
08031031638,1.0,1,1.0,False,congressional
08031031639,1.0,1,1.0,False,congressional
08031031640,1.0,1,1.0,False,congressional
08031031641,1.0,1,1.0,False,congressional
08031031642,1.0,1,1.0,False,congressional
08031031643,1.0,1,1.0,False,congressional
08031031644,1.0,1,1.0,False,congressional
08031031645,1.0,1,1.0,False,congressional
08031031646,0.999999999999906,2,1.0,False,congressional
08031031647,1.0,1,1.0,False,congressional
08031031648,1.0,1,1.0,False,congressional
08031031649,0.999999999999755,2,1.0,False,congressional
08031031650,0.999999999999818,2,1.0,False,congressional
08031031651,0.9999999999999012,2,1.0,False,congressional
08031031652,1.0,1,1.0,False,congressional
08031031701,1.0,1,1.0,False,congressional
08031031702,1.0,1,1.0,False,congressional
08031031703,1.0,1,1.0,False,congressional
08031031704,1.0,1,1.0,False,congressional
08031031705,1.0,1,1.0,False,congressional
08031031706,1.0,1,1.0,False,congressional
08031031707,0.9999999999998427,2,1.0,False,congressional
08031031708,0.9999999999998357,2,1.0,False,congressional
08031031709,1.0,1,1.0,False,congressional
08031031710,1.0,1,1.0,False,congressional
08031031711,1.0,1,1.0,False,congressional
08031031712,1.0,1,1.0,False,congressional
08031031713,1.0,1,1.0,False,congressional
08031031714,1.0,2,1.0,False,congressional
08031031715,1.0,1,1.0,False,congressional
08031031716,1.0,1,1.0,False,congressional
08031031717,1.0,1,1.0,False,congressional
08031031718,0.9999999999997066,2,1.0,False,congressional
08031031719,1.0,1,1.0,False,congressional
08031031720,1.0,1,1.0,False,congressional
08031031721,1.0,1,1.0,False,congressional
08031031722,1.0,1,1.0,False,congressional
08031031723,1.0,1,1.0,False,congressional
08031031724,1.0,1,1.0,False,congressional
08031031725,1.0,1,1.0,False,congressional
08031031726,0.9999999999992273,2,1.0,False,congressional
08031031727,0.9999999999999731,2,1.0000000000000002,False,congressional
08031031728,1.0,1,1.0,False,congressional
08031031729,1.0,1,1.0,False,congressional
08031031730,1.0,1,1.0,False,congressional
08031031731,0.9999999999999997,2,1.0,False,congressional
08031031732,0.9999999999999801,2,1.0,False,congressional
08031031733,0.9999999999997328,2,1.0,False,congressional
08031031734,1.0,1,1.0,False,congressional
08031031735,1.0,1,1.0,False,congressional
08031031736,1.0,1,1.0,False,congressional
08031031737,0.9999999999997757,2,1.0,False,congressional
08031031738,0.999999999999376,2,1.0,False,congressional
08031031739,0.9999999999995384,2,1.0,False,congressional
08031031740,0.9999999999998874,2,1.0,False,congressional
08031031741,0.9999999999999853,2,1.0,False,congressional
08031031742,0.9853220166209196,4,1.0,True,congressional
08031031743,1.0,1,1.0,False,congressional
08031031744,0.9990873104786911,2,0.9999999999999999,False,congressional
08031031801,1.0,1,1.0,False,congressional
08031031802,1.0,1,1.0,False,congressional
08031031803,1.0,1,1.0,False,congressional
08031031804,1.0,1,1.0,False,congressional
08031031805,1.0,1,1.0,False,congressional
08031031806,1.0,1,1.0,False,congressional
08031031807,1.0,1,1.0,False,congressional
08031031808,1.0,1,1.0,False,congressional
08031031809,1.0,1,1.0,False,congressional
08031031810,1.0,1,1.0,False,congressional
08031031811,1.0,1,1.0,False,congressional
08031031812,1.0,1,1.0,False,congressional
08031031813,1.0,1,1.0,False,congressional
08031031814,1.0,1,1.0,False,congressional
08031031815,1.0,1,1.0,False,congressional
08031031816,1.0,1,1.0,False,congressional
08031031817,1.0,1,1.0,False,congressional
08031031818,1.0,1,1.0,False,congressional
08031031819,1.0,1,1.0,False,congressional
08031031820,1.0,1,1.0,False,congressional
08031031821,1.0,1,1.0,False,congressional
08031031822,1.0,1,1.0,False,congressional
08031031823,1.0,1,1.0,False,congressional
08031031824,1.0,1,1.0,False,congressional
08031031825,1.0,1,1.0,False,congressional
08031031826,1.0,1,1.0,False,congressional
08031031827,1.0,1,1.0,False,congressional
08031031828,1.0,1,1.0,False,congressional
08031031829,1.0,1,1.0,False,congressional
08031031830,1.0,1,1.0,False,congressional
08031031831,1.0,1,1.0,False,congressional
08031031832,1.0,1,1.0,False,congressional
08031031833,1.0,1,1.0,False,congressional
08031031834,1.0,1,1.0,False,congressional
08031031835,1.0,1,1.0,False,congressional
08031031836,1.0,1,1.0,False,congressional
08031031837,1.0,1,1.0,False,congressional
08031031838,1.0,1,1.0,False,congressional
08031031839,1.0,1,1.0,False,congressional
08031031840,0.9999999999999006,2,1.0,False,congressional
08031031841,1.0,1,1.0,False,congressional
08031031842,1.0,1,1.0,False,congressional
08031031843,1.0,1,1.0,False,congressional
08031031844,1.0,1,1.0,False,congressional
08031031845,1.0,1,1.0,False,congressional
08031031846,1.0,1,1.0,False,congressional
08031031847,1.0,1,1.0,False,congressional
08031031848,1.0,1,1.0,False,congressional
08031031849,1.0,1,1.0,False,congressional
08031031850,1.0,1,1.0,False,congressional
08031031851,1.0,1,1.0,False,congressional
08031031852,1.0,1,1.0,False,congressional
08031031853,1.0,1,1.0,False,congressional
08031031854,1.0,1,1.0,False,congressional
08031031855,1.0,1,1.0,False,congressional
08031031901,1.0,1,1.0,False,congressional
08031031902,1.0,1,1.0,False,congressional
08031031903,1.0,1,1.0,False,congressional
08031031904,0.9999999999999828,2,1.0,False,congressional
08031031905,1.0,1,1.0,False,congressional
08031031906,0.9999999999994664,2,1.0,False,congressional
08031031907,1.0,1,1.0,False,congressional
08031031908,1.0,1,1.0,False,congressional
08031031909,0.7924730231093383,2,1.0,False,congressional
08031031910,0.7385362197696534,2,1.0,False,congressional
08031031911,1.0,1,1.0,False,congressional
08031031912,0.9999999999999526,2,1.0,False,congressional
08031031913,1.0,1,1.0,False,congressional
08031031914,0.9999999999989766,2,0.9999999999999999,False,congressional
08031031915,1.0,1,1.0,False,congressional
08031031916,1.0,1,1.0,False,congressional
08031031917,1.0,1,1.0,False,congressional
08031031918,0.999999999999912,2,1.0,False,congressional
08031031919,0.9999999999999027,2,0.9999999999999999,False,congressional
08031031920,1.0,1,1.0,False,congressional
08031031921,1.0,1,1.0,False,congressional
08031031922,1.0,1,1.0,False,congressional
08031031923,0.9999999999999989,2,0.9999999999999998,False,congressional
08031031924,0.9989756743897187,2,1.0,False,congressional
08031031925,1.0,1,1.0,False,congressional
08031031926,0.999999999999932,2,1.0,False,congressional
08031031927,1.0,1,1.0,False,congressional
08031031928,1.0,1,1.0,False,congressional
08031031929,1.0,1,1.0,False,congressional
08031031930,1.0,1,1.0,False,congressional
08031031931,1.0,1,1.0,False,congressional
08031031932,1.0,1,1.0,False,congressional
08031031933,1.0,1,1.0,False,congressional
08031031934,0.9999999999996015,2,1.0,False,congressional
08031031935,0.9999999999999922,2,1.0,False,congressional
08031031936,1.0,1,1.0,False,congressional
08031031937,1.0,1,1.0,False,congressional
08031031938,1.0,1,1.0,False,congressional
08033033001,1.0,1,1.0,False,congressional
08033033002,1.0,1,1.0,False,congressional
08033033003,1.0,1,1.0,False,congressional
08033033004,1.0,1,1.0,False,congressional
08035035101,0.9999999999999973,3,1.0,False,congressional
08035035102,1.0,1,1.0,False,congressional
08035035103,1.0,1,1.0,False,congressional
08035035104,1.0,1,1.0,False,congressional
08035035105,0.9970271377460759,2,1.0,False,congressional
08035035106,0.9970643304531469,2,1.0,False,congressional
08035035107,1.0,1,1.0,False,congressional
08035035108,1.0,1,1.0,False,congressional
08035035109,1.0,1,1.0,False,congressional
08035035110,1.0,1,1.0,False,congressional
08035035111,1.0,1,1.0,False,congressional
08035035112,1.0,1,1.0,False,congressional
08035035113,1.0,1,1.0,False,congressional
08035035114,1.0,1,1.0,False,congressional
08035035115,0.9999999999999909,2,0.9999999999999999,False,congressional
08035035116,1.0,1,1.0,False,congressional
08035035117,1.0,1,1.0,False,congressional
08035035201,0.9999999999999984,2,1.0,False,congressional
08035035202,1.0,1,1.0,False,congressional
08035035203,1.0,1,1.0,False,congressional
08035035204,1.0,1,1.0,False,congressional
08035035205,1.0,1,1.0,False,congressional
08035035206,0.999999999999995,2,1.0,False,congressional
08035035207,1.0,1,1.0,False,congressional
08035035208,1.0,1,1.0,False,congressional
08035035209,1.0,1,1.0,False,congressional
08035035210,1.0,1,1.0,False,congressional
08035035211,1.0,1,1.0,False,congressional
08035035212,1.0,1,1.0,False,congressional
08035035213,1.0,1,1.0,False,congressional
08035035214,1.0,1,1.0,False,congressional
08035035215,1.0,1,1.0,False,congressional
08035035216,1.0,1,1.0,False,congressional
08035035217,1.0,1,1.0,False,congressional
08035035218,1.0,1,1.0,False,congressional
08035035219,1.0,1,1.0,False,congressional
08035035220,1.0,1,1.0,False,congressional
08035035221,1.0,1,1.0,False,congressional
08035035222,1.0,1,1.0,False,congressional
08035035223,1.0,1,1.0,False,congressional
08035035224,1.0,1,1.0,False,congressional
08035035225,1.0,1,1.0,False,congressional
08035035226,1.0,1,1.0,False,congressional
08035035227,1.0,1,1.0,False,congressional
08035035228,1.0,1,1.0,False,congressional
08035035229,1.0,1,1.0,False,congressional
08035035230,1.0,1,1.0,False,congressional
08035035231,1.0,1,1.0,False,congressional
08035035232,1.0,1,1.0,False,congressional
08035035233,1.0,1,1.0,False,congressional
08035035234,1.0,1,1.0,False,congressional
08035035235,1.0,1,1.0,False,congressional
08035035236,1.0,1,1.0,False,congressional
08035035237,1.0,1,1.0,False,congressional
08035035238,1.0,1,1.0,False,congressional
08035035239,1.0,1,1.0,False,congressional
08035035240,1.0,1,1.0,False,congressional
08035035241,1.0,1,1.0,False,congressional
08035035242,1.0,1,1.0,False,congressional
08035035243,1.0,1,1.0,False,congressional
08035035244,1.0,1,1.0,False,congressional
08035035245,1.0,1,1.0,False,congressional
08035035246,1.0,1,1.0,False,congressional
08035035247,1.0,1,1.0,False,congressional
08035035248,1.0,1,1.0,False,congressional
08035035249,1.0,1,1.0,False,congressional
08035035250,1.0,1,1.0,False,congressional
08035035251,1.0,1,1.0,False,congressional
08035035252,1.0,1,1.0,False,congressional
08035035253,1.0,1,1.0,False,congressional
08035035254,1.0,1,1.0,False,congressional
08035035255,1.0,1,1.0,False,congressional
08035035256,1.0,1,1.0,False,congressional
08035035257,1.0,1,1.0,False,congressional
08035035258,1.0,1,1.0,False,congressional
08035035259,1.0,1,1.0,False,congressional
08035035260,1.0,1,1.0,False,congressional
08035035261,1.0,1,1.0,False,congressional
08035035262,1.0,1,1.0,False,congressional
08035035263,1.0,1,1.0,False,congressional
08035035264,1.0,1,1.0,False,congressional
08035035265,1.0,1,1.0,False,congressional
08035035266,1.0,1,1.0,False,congressional
08035035301,0.9999999999999998,2,1.0,False,congressional
08035035302,1.0,1,1.0,False,congressional
08035035303,1.0,1,1.0,False,congressional
08035035304,0.9954245584327341,2,1.0,False,congressional
08035035305,0.7522349138183341,2,1.0,False,congressional
08035035306,0.9721231057261763,2,1.0000000000000002,False,congressional
08035035307,1.0,1,1.0,False,congressional
08035035308,1.0,1,1.0,False,congressional
08035035309,1.0,1,1.0,False,congressional
08035035310,1.0,1,1.0,False,congressional
08035035311,1.0,1,1.0,False,congressional
08035035312,1.0,1,1.0,False,congressional
08035035313,1.0,1,1.0,False,congressional
08035035314,1.0,1,1.0,False,congressional
08035035315,1.0,1,1.0,False,congressional
08035035316,1.0,1,1.0,False,congressional
08035035317,1.0,1,1.0,False,congressional
08035035318,1.0,1,1.0,False,congressional
08035035319,1.0,1,1.0,False,congressional
08035035320,1.0,1,1.0,False,congressional
08035035321,1.0,1,1.0,False,congressional
08035035322,1.0,1,1.0,False,congressional
08035035323,1.0,1,1.0,False,congressional
08035035324,1.0,1,1.0,False,congressional
08035035325,1.0,1,1.0,False,congressional
08035035326,1.0,1,1.0,False,congressional
08035035327,1.0,1,1.0,False,congressional
08035035328,1.0,1,1.0,False,congressional
08035035329,1.0,1,1.0,False,congressional
08035035330,1.0,1,1.0,False,congressional
08035035331,1.0,1,1.0,False,congressional
08035035332,1.0,1,1.0,False,congressional
08035035333,1.0,1,1.0,False,congressional
08035035334,1.0,1,1.0,False,congressional
08035035335,1.0,1,1.0,False,congressional
08035035336,1.0,1,1.0,False,congressional
08035035337,1.0,1,1.0,False,congressional
08035035338,1.0,1,1.0,False,congressional
08035035339,1.0,1,1.0,False,congressional
08035035340,1.0,1,1.0,False,congressional
08035035341,1.0,1,1.0,False,congressional
08035035342,1.0,1,1.0,False,congressional
08035035343,1.0,1,1.0,False,congressional
08035035344,1.0,1,1.0,False,congressional
08035035345,1.0,1,1.0,False,congressional
08035035346,1.0,1,1.0,False,congressional
08035035347,1.0,1,1.0,False,congressional
08035035348,1.0,1,1.0,False,congressional
08035035349,1.0,1,1.0,False,congressional
08035035350,1.0,1,1.0,False,congressional
08035035351,1.0,1,1.0,False,congressional
08035035352,1.0,1,1.0,False,congressional
08035035353,1.0,1,1.0,False,congressional
08035035354,1.0,1,1.0,False,congressional
08035035401,1.0,1,1.0,False,congressional
08035035402,1.0,1,1.0,False,congressional
08035035403,0.9999999999999765,2,1.0,False,congressional
08035035404,1.0,1,1.0,False,congressional
08035035405,1.0,1,1.0,False,congressional
08035035406,0.9999999999999963,2,1.0,False,congressional
08035035501,1.0,1,1.0,False,congressional
08035035502,1.0,1,1.0,False,congressional
08035035503,1.0,1,1.0,False,congressional
08035035504,1.0,1,1.0,False,congressional
08035035505,1.0,1,1.0,False,congressional
08035035506,1.0,1,1.0,False,congressional
08035035507,1.0,1,1.0,False,congressional
08035035508,1.0,1,1.0,False,congressional
08035035509,1.0,1,1.0,False,congressional
08035035510,1.0,1,1.0,False,congressional
08035035511,1.0,1,1.0,False,congressional
08035035512,0.999999999999991,2,1.0,False,congressional
08037037001,0.9999999999999843,2,1.0,False,congressional
08037037002,1.0,1,1.0,False,congressional
08037037003,0.9999999999999984,2,1.0,False,congressional
08037037004,0.5994103370622922,2,1.0,True,congressional
08037037005,0.6979401190362169,2,1.0,False,congressional
08037037006,0.9999999999999728,2,1.0,False,congressional
08037037007,1.0,1,1.0,False,congressional
08037037008,1.0,1,1.0,False,congressional
08037037009,0.9868616167288966,2,1.0,False,congressional
08037037010,1.0,2,1.0,False,congressional
08037037011,1.0,1,1.0,False,congressional
08037037012,1.0,1,1.0,False,congressional
08037037013,1.0,1,1.0,False,congressional
08037037014,1.0,1,1.0,False,congressional
08037037015,1.0,1,1.0,False,congressional
08037037016,0.9999999999999986,2,1.0,False,congressional
08037037017,1.0,1,1.0,False,congressional
08037037018,1.0,1,1.0,False,congressional
08037037019,1.0,1,1.0,False,congressional
08037037020,1.0,1,1.0,False,congressional
08037037021,1.0,1,1.0,False,congressional
08037037022,0.9488120038109474,2,1.0,False,congressional
08037037023,0.956851669484335,2,1.0,False,congressional
08037037024,1.0,1,1.0,False,congressional
08037037025,1.0,1,1.0,False,congressional
08037037026,0.8908639331195051,2,0.9999999999999999,False,congressional
08037037027,0.6359393398527744,2,1.0,False,congressional
08037037028,1.0,1,1.0,False,congressional
08037037029,1.0,1,1.0,False,congressional
08037037030,0.6673820973574156,2,1.0,False,congressional
08039039001,1.0,1,1.0,False,congressional
08039039002,1.0,1,1.0,False,congressional
08039039003,1.0,1,1.0,False,congressional
08039039004,1.0,1,1.0,False,congressional
08039039005,1.0,1,1.0,False,congressional
08039039006,1.0,1,1.0,False,congressional
08039039007,1.0,1,1.0,False,congressional
08039039008,1.0,1,1.0,False,congressional
08039039009,1.0,1,1.0,False,congressional
08039039010,1.0,1,1.0,False,congressional
08039039011,0.9999999999999938,2,1.0,False,congressional
08039039012,1.0,1,1.0,False,congressional
08039039013,1.0,1,1.0,False,congressional
08039039014,1.0,1,1.0,False,congressional
08039039015,1.0,1,1.0,False,congressional
08041041101,1.0,1,1.0,False,congressional
08041041102,1.0,1,1.0,False,congressional
08041041103,1.0,1,1.0,False,congressional
08041041104,1.0,1,1.0,False,congressional
08041041105,1.0,1,1.0,False,congressional
08041041106,1.0,1,1.0,False,congressional
08041041107,1.0,1,1.0,False,congressional
08041041108,1.0,1,1.0,False,congressional
08041041109,1.0,1,1.0,False,congressional
08041041110,1.0,1,1.0,False,congressional
08041041111,1.0,1,1.0,False,congressional
08041041112,1.0,1,1.0,False,congressional
08041041113,1.0,1,1.0,False,congressional
08041041114,1.0,1,1.0,False,congressional
08041041115,1.0,1,1.0,False,congressional
08041041116,1.0,1,1.0,False,congressional
08041041117,1.0,1,1.0,False,congressional
08041041118,1.0,1,1.0,False,congressional
08041041119,1.0,1,1.0,False,congressional
08041041120,1.0,1,1.0,False,congressional
08041041121,1.0,1,1.0,False,congressional
08041041122,1.0,1,1.0,False,congressional
08041041123,1.0,1,1.0,False,congressional
08041041124,1.0,1,1.0,False,congressional
08041041125,1.0,1,1.0,False,congressional
08041041126,1.0,1,1.0,False,congressional
08041041127,1.0,1,1.0,False,congressional
08041041128,1.0,1,1.0,False,congressional
08041041129,1.0,1,1.0,False,congressional
08041041130,1.0,1,1.0,False,congressional
08041041131,1.0,1,1.0,False,congressional
08041041132,1.0,1,1.0,False,congressional
08041041133,1.0,1,1.0,False,congressional
08041041134,1.0,1,1.0,False,congressional
08041041135,1.0,1,1.0,False,congressional
08041041136,1.0,1,1.0,False,congressional
08041041137,1.0,1,1.0,False,congressional
08041041138,1.0,1,1.0,False,congressional
08041041139,1.0,1,1.0,False,congressional
08041041140,1.0,1,1.0,False,congressional
08041041141,1.0,1,1.0,False,congressional
08041041142,1.0,1,1.0,False,congressional
08041041143,1.0,1,1.0,False,congressional
08041041144,1.0,1,1.0,False,congressional
08041041145,1.0,1,1.0,False,congressional
08041041146,1.0,1,1.0,False,congressional
08041041147,1.0,1,1.0,False,congressional
08041041148,1.0,1,1.0,False,congressional
08041041149,1.0,1,1.0,False,congressional
08041041150,1.0,1,1.0,False,congressional
08041041151,1.0,1,1.0,False,congressional
08041041152,1.0,1,1.0,False,congressional
08041041153,1.0,1,1.0,False,congressional
08041041154,1.0,1,1.0,False,congressional
08041041155,1.0,1,1.0,False,congressional
08041041156,1.0,1,1.0,False,congressional
08041041157,1.0,1,1.0,False,congressional
08041041158,1.0,1,1.0,False,congressional
08041041159,1.0,1,1.0,False,congressional
08041041160,1.0,1,1.0,False,congressional
08041041161,1.0,1,1.0,False,congressional
08041041162,1.0,1,1.0,False,congressional
08041041163,1.0,1,1.0,False,congressional
08041041164,1.0,1,1.0,False,congressional
08041041165,1.0,1,1.0,False,congressional
08041041166,1.0,1,1.0,False,congressional
08041041167,1.0,1,1.0,False,congressional
08041041168,1.0,1,1.0,False,congressional
08041041169,1.0,1,1.0,False,congressional
08041041170,1.0,1,1.0,False,congressional
08041041171,1.0,1,1.0,False,congressional
08041041172,1.0,1,1.0,False,congressional
08041041173,1.0,1,1.0,False,congressional
08041041174,1.0,1,1.0,False,congressional
08041041175,1.0,1,1.0,False,congressional
08041041176,1.0,1,1.0,False,congressional
08041041177,1.0,1,1.0,False,congressional
08041041178,1.0,1,1.0,False,congressional
08041041179,1.0,1,1.0,False,congressional
08041041180,1.0,1,1.0,False,congressional
08041041181,1.0,1,1.0,False,congressional
08041041182,1.0,1,1.0,False,congressional
08041041183,1.0,1,1.0,False,congressional
08041041184,1.0,1,1.0,False,congressional
08041041185,1.0,1,1.0,False,congressional
08041041186,1.0,1,1.0,False,congressional
08041041187,1.0,1,1.0,False,congressional
08041041188,1.0,1,1.0,False,congressional
08041041189,1.0,1,1.0,False,congressional
08041041190,1.0,1,1.0,False,congressional
08041041191,1.0,1,1.0,False,congressional
08041041192,1.0,1,1.0,False,congressional
08041041193,1.0,1,1.0,False,congressional
08041041194,1.0,1,1.0,False,congressional
08041041195,1.0,1,1.0,False,congressional
08041041196,1.0,1,1.0,False,congressional
08041041197,1.0,1,1.0,False,congressional
08041041198,1.0,1,1.0,False,congressional
08041041199,1.0,1,1.0,False,congressional
08041041200,1.0,1,1.0,False,congressional
08041041201,1.0,1,1.0,False,congressional
08041041202,1.0,1,1.0,False,congressional
08041041203,1.0,1,1.0,False,congressional
08041041204,1.0,1,1.0,False,congressional
08041041205,1.0,1,1.0,False,congressional
08041041206,1.0,1,1.0,False,congressional
08041041207,1.0,1,1.0,False,congressional
08041041208,1.0,1,1.0,False,congressional
08041041209,1.0,1,1.0,False,congressional
08041041210,1.0,1,1.0,False,congressional
08041041211,1.0,1,1.0,False,congressional
08041041212,1.0,1,1.0,False,congressional
08041041213,1.0,1,1.0,False,congressional
08041041214,1.0,1,1.0,False,congressional
08041041215,1.0,1,1.0,False,congressional
08041041216,1.0,1,1.0,False,congressional
08041041217,1.0,1,1.0,False,congressional
08041041218,1.0,1,1.0,False,congressional
08041041219,1.0,1,1.0,False,congressional
08041041220,1.0,1,1.0,False,congressional
08041041221,1.0,1,1.0,False,congressional
08041041222,1.0,1,1.0,False,congressional
08041041223,1.0,1,1.0,False,congressional
08041041224,1.0,1,1.0,False,congressional
08041041225,1.0,1,1.0,False,congressional
08041041226,1.0,1,1.0,False,congressional
08041041230,1.0,1,1.0,False,congressional
08041041231,1.0,1,1.0,False,congressional
08041041232,1.0,1,1.0,False,congressional
08041041233,1.0,1,1.0,False,congressional
08041041234,1.0,1,1.0,False,congressional
08041041235,1.0,1,1.0,False,congressional
08041041236,1.0,1,1.0,False,congressional
08041041237,1.0,1,1.0,False,congressional
08041041238,1.0,1,1.0,False,congressional
08041041239,1.0,1,1.0,False,congressional
08041041240,1.0,1,1.0,False,congressional
08041041241,1.0,1,1.0,False,congressional
08041041242,1.0,1,1.0,False,congressional
08041041243,1.0,1,1.0,False,congressional
08041041244,1.0,1,1.0,False,congressional
08041041245,1.0,1,1.0,False,congressional
08041041246,1.0,1,1.0,False,congressional
08041041247,1.0,1,1.0,False,congressional
08041041301,0.9999999752755604,3,1.0000000000000002,False,congressional
08041041302,0.9999999999930077,2,0.9999999999999999,False,congressional
08041041303,1.0,1,1.0,False,congressional
08041041304,1.0,1,1.0,False,congressional
08041041310,0.9999999999999979,2,1.0,False,congressional
08041041311,0.999999880659259,2,1.0,False,congressional
08041041312,1.0,1,1.0,False,congressional
08041041313,1.0,1,1.0,False,congressional
08041041314,1.0,1,1.0,False,congressional
08041041315,1.0,1,1.0,False,congressional
08041041316,1.0,1,1.0,False,congressional
08041041317,1.0,1,1.0,False,congressional
08041041318,1.0,1,1.0,False,congressional
08041041319,1.0,1,1.0,False,congressional
08041041320,0.9999999999999998,2,1.0,False,congressional
08041041321,1.0,1,1.0,False,congressional
08041041322,0.9999999999999998,2,1.0,False,congressional
08041041401,1.0,1,1.0,False,congressional
08041041402,1.0,1,1.0,False,congressional
08041041403,1.0,1,1.0,False,congressional
08041041404,1.0,1,1.0,False,congressional
08041041405,1.0,1,1.0,False,congressional
08041041406,1.0,1,1.0,False,congressional
08041041407,1.0,1,1.0,False,congressional
08041041408,1.0,1,1.0,False,congressional
08041041409,1.0,1,1.0,False,congressional
08041041410,1.0,1,1.0,False,congressional
08041041411,1.0,1,1.0,False,congressional
08041041412,1.0,1,1.0,False,congressional
08041041413,1.0,1,1.0,False,congressional
08041041414,1.0,1,1.0,False,congressional
08041041415,1.0,1,1.0,False,congressional
08041041416,1.0,1,1.0,False,congressional
08041041417,1.0,1,1.0,False,congressional
08041041418,1.0,1,1.0,False,congressional
08041041419,1.0,1,1.0,False,congressional
08041041420,1.0,1,1.0,False,congressional
08041041421,1.0,1,1.0,False,congressional
08041041422,1.0,1,1.0,False,congressional
08041041423,1.0,1,1.0,False,congressional
08041041440,0.9999999999999984,2,1.0,False,congressional
08041041441,1.0,1,1.0,False,congressional
08041041442,1.0,1,1.0,False,congressional
08041041443,1.0,1,1.0,False,congressional
08041041444,1.0,1,1.0,False,congressional
08041041445,1.0,1,1.0,False,congressional
08041041446,1.0,1,1.0,False,congressional
08041041447,1.0,1,1.0,False,congressional
08041041448,1.0,1,1.0,False,congressional
08041041449,1.0,1,1.0,False,congressional
08041041450,1.0,1,1.0,False,congressional
08041041451,1.0,1,1.0,False,congressional
08041041452,1.0,1,1.0,False,congressional
08041041453,1.0,1,1.0,False,congressional
08041041454,1.0,1,1.0,False,congressional
08041041500,1.0,1,1.0,False,congressional
08041041501,0.930740712254571,2,1.0,False,congressional
08041041502,0.9999999999999994,2,0.9999999999999999,False,congressional
08041041520,1.0,1,1.0,False,congressional
08041041521,0.9999999999999983,2,1.0,False,congressional
08041041522,0.910812043087123,2,1.0,False,congressional
08041041523,0.999999999999999,2,1.0,False,congressional
08041041524,0.9999999999999899,2,1.0,False,congressional
08041041525,0.9999999999999992,2,1.0,False,congressional
08041041554,0.9920355384871391,3,0.9999999999999999,False,congressional
08041041560,0.9779182653374219,2,1.0,False,congressional
08041041601,1.0,1,1.0,False,congressional
08041041602,1.0,1,1.0,False,congressional
08041041603,1.0,1,1.0,False,congressional
08041041604,1.0,1,1.0,False,congressional
08041041605,1.0,1,1.0,False,congressional
08041041606,1.0,1,1.0,False,congressional
08041041610,1.0,1,1.0,False,congressional
08041041611,1.0,1,1.0,False,congressional
08041041612,1.0,1,1.0,False,congressional
08041041613,1.0,1,1.0,False,congressional
08041041614,1.0,1,1.0,False,congressional
08041041615,1.0,1,1.0,False,congressional
08041041616,1.0,1,1.0,False,congressional
08041041619,1.0,1,1.0,False,congressional
08041041620,1.0,1,1.0,False,congressional
08041041621,1.0,1,1.0,False,congressional
08041041622,1.0,1,1.0,False,congressional
08041041623,1.0,1,1.0,False,congressional
08041041624,1.0,1,1.0,False,congressional
08041041625,1.0,1,1.0,False,congressional
08041041626,1.0,1,1.0,False,congressional
08041041627,1.0,1,1.0,False,congressional
08041041630,1.0,1,1.0,False,congressional
08041041631,1.0,1,1.0,False,congressional
08041041632,1.0,1,1.0,False,congressional
08041041633,1.0,1,1.0,False,congressional
08041041634,1.0,1,1.0,False,congressional
08041041635,1.0,1,1.0,False,congressional
08041041636,1.0,1,1.0,False,congressional
08041041637,1.0,1,1.0,False,congressional
08041041638,1.0,1,1.0,False,congressional
08041041639,1.0,1,1.0,False,congressional
08041041640,1.0,1,1.0,False,congressional
08041041641,1.0,1,1.0,False,congressional
08041041642,1.0,1,1.0,False,congressional
08041041643,1.0,1,1.0,False,congressional
08041041644,1.0,1,1.0,False,congressional
08041041650,1.0,1,1.0,False,congressional
08041041651,1.0,1,1.0,False,congressional
08041041652,1.0,1,1.0,False,congressional
08041041653,1.0,1,1.0,False,congressional
08041041721,1.0,1,1.0,False,congressional
08041041722,1.0,1,1.0,False,congressional
08041041723,1.0,1,1.0,False,congressional
08041041724,1.0,1,1.0,False,congressional
08041041725,1.0,1,1.0,False,congressional
08041041726,1.0,1,1.0,False,congressional
08041041727,1.0,1,1.0,False,congressional
08041041728,1.0,1,1.0,False,congressional
08041041729,1.0,1,1.0,False,congressional
08041041730,1.0,1,1.0,False,congressional
08041041740,0.9909360085171174,2,1.0000000000000002,False,congressional
08041041741,1.0,1,1.0,False,congressional
08041041742,1.0,1,1.0,False,congressional
08041041743,1.0,1,1.0,False,congressional
08041041744,1.0,1,1.0,False,congressional
08041041745,1.0,1,1.0,False,congressional
08041041800,1.0,1,1.0,False,congressional
08041041801,0.999999999999988,3,1.0,False,congressional
08041041802,1.0,1,1.0,False,congressional
08041041803,1.0,1,1.0,False,congressional
08041041804,1.0,1,1.0,False,congressional
08041041805,1.0,1,1.0,False,congressional
08041041806,1.0,1,1.0,False,congressional
