precinct_id,top_weight,targets_touched,weight_sum,ambiguous,target_type,nhgis_adjustment_rate
08059192722,1.0,1,1.0,False,congressional,0.028380706287683032
08059192723,1.0,1,1.0,False,congressional,0.028380706287683032
08059192724,1.0,1,1.0,False,congressional,0.028380706287683032
08059192725,1.0,1,1.0,False,congressional,0.028380706287683032
08059192726,1.0,1,1.0,False,congressional,0.028380706287683032
08059192901,1.0,1,1.0,False,congressional,0.028380706287683032
08059192902,1.0,1,1.0,False,congressional,0.028380706287683032
08059192903,1.0,1,1.0,False,congressional,0.028380706287683032
08059192904,1.0,1,1.0,False,congressional,0.028380706287683032
08059192905,1.0,1,1.0,False,congressional,0.028380706287683032
08059192906,1.0,1,1.0,False,congressional,0.028380706287683032
08059192907,0.7513148578294663,2,1.0,False,congressional,0.028380706287683032
08059192908,1.0,1,1.0,False,congressional,0.028380706287683032
08059192909,0.9746137905042696,2,1.0,False,congressional,0.028380706287683032
08059192910,1.0,1,1.0,False,congressional,0.028380706287683032
08059192911,1.0,1,1.0,False,congressional,0.028380706287683032
08059192912,1.0,1,1.0,False,congressional,0.028380706287683032
08059192913,1.0,1,1.0,False,congressional,0.028380706287683032
08059192914,1.0,1,1.0,False,congressional,0.028380706287683032
08059192915,1.0,1,1.0,False,congressional,0.028380706287683032
08059192916,1.0,1,1.0,False,congressional,0.028380706287683032
08059192917,1.0,1,1.0,False,congressional,0.028380706287683032
08059192918,1.0,1,1.0,False,congressional,0.028380706287683032
08059192919,1.0,1,1.0,False,congressional,0.028380706287683032
08059192920,1.0,1,1.0,False,congressional,0.028380706287683032
08059192921,1.0,1,1.0,False,congressional,0.028380706287683032
08059192922,1.0,1,1.0,False,congressional,0.028380706287683032
08059196201,1.0,1,1.0,False,congressional,0.028380706287683032
08059196202,1.0,1,1.0,False,congressional,0.028380706287683032
08059196203,1.0,1,1.0,False,congressional,0.028380706287683032
08059196204,1.0,1,1.0,False,congressional,0.028380706287683032
08059196205,1.0,1,1.0,False,congressional,0.028380706287683032
08059196206,1.0,1,1.0,False,congressional,0.028380706287683032
08059196207,1.0,1,1.0,False,congressional,0.028380706287683032
08059196208,1.0,1,1.0,False,congressional,0.028380706287683032
08059196209,1.0,1,1.0,False,congressional,0.028380706287683032
08059196210,1.0,1,1.0,False,congressional,0.028380706287683032
08059196211,1.0,1,1.0,False,congressional,0.028380706287683032
08059196212,0.9540314996419843,2,0.9999999999999999,False,congressional,0.028380706287683032
08059196213,0.9386673704215719,2,1.0,False,congressional,0.028380706287683032
08059196214,1.0,1,1.0,False,congressional,0.028380706287683032
08059196215,0.9977422844219199,2,1.0,False,congressional,0.028380706287683032
08059202301,1.0,1,1.0,False,congressional,0.028380706287683032
08059202302,1.0,1,1.0,False,congressional,0.028380706287683032
08059202303,1.0,1,1.0,False,congressional,0.028380706287683032
08059202304,1.0,1,1.0,False,congressional,0.028380706287683032
08059202305,1.0,1,1.0,False,congressional,0.028380706287683032
08059202306,1.0,1,1.0,False,congressional,0.028380706287683032
08059202307,1.0,1,1.0,False,congressional,0.028380706287683032
08059202401,1.0,1,1.0,False,congressional,0.028380706287683032
08059202402,1.0,1,1.0,False,congressional,0.028380706287683032
08059202403,1.0,1,1.0,False,congressional,0.028380706287683032
08059202404,1.0,1,1.0,False,congressional,0.028380706287683032
08059202405,1.0,1,1.0,False,congressional,0.028380706287683032
08059202406,1.0,1,1.0,False,congressional,0.028380706287683032
08059202407,1.0,1,1.0,False,congressional,0.028380706287683032
08059202408,1.0,1,1.0,False,congressional,0.028380706287683032
08059202409,1.0,1,1.0,False,congressional,0.028380706287683032
08059202410,1.0,1,1.0,False,congressional,0.028380706287683032
08059202411,1.0,1,1.0,False,congressional,0.028380706287683032
08059202412,1.0,1,1.0,False,congressional,0.028380706287683032
08059202413,1.0,1,1.0,False,congressional,0.028380706287683032
08059202414,1.0,1,1.0,False,congressional,0.028380706287683032
08059202415,1.0,1,1.0,False,congressional,0.028380706287683032
08059202416,1.0,1,1.0,False,congressional,0.028380706287683032
08059202417,1.0,1,1.0,False,congressional,0.028380706287683032
08059202418,1.0,1,1.0,False,congressional,0.028380706287683032
08059202419,1.0,1,1.0,False,congressional,0.028380706287683032
08059202420,1.0,1,1.0,False,congressional,0.028380706287683032
08059202421,1.0,1,1.0,False,congressional,0.028380706287683032
08059202422,1.0,1,1.0,False,congressional,0.028380706287683032
08059202423,1.0,1,1.0,False,congressional,0.028380706287683032
08059202501,1.0,1,1.0,False,congressional,0.028380706287683032
08059202502,1.0,1,1.0,False,congressional,0.028380706287683032
08059202503,0.7348067175145051,2,1.0,False,congressional,0.028380706287683032
08059202504,0.9225962507496341,2,1.0,False,congressional,0.028380706287683032
08059202505,1.0,1,1.0,False,congressional,0.028380706287683032
08059202506,1.0,1,1.0,False,congressional,0.028380706287683032
08059202507,1.0,1,1.0,False,congressional,0.028380706287683032
08059202508,1.0,1,1.0,False,congressional,0.028380706287683032
08059202509,1.0,1,1.0,False,congressional,0.028380706287683032
08059202510,1.0,1,1.0,False,congressional,0.028380706287683032
08059202511,1.0,1,1.0,False,congressional,0.028380706287683032
08059202512,1.0,1,1.0,False,congressional,0.028380706287683032
08059202701,1.0,1,1.0,False,congressional,0.028380706287683032
08059202702,1.0,1,1.0,False,congressional,0.028380706287683032
08059202703,1.0,1,1.0,False,congressional,0.028380706287683032
08059202704,1.0,1,1.0,False,congressional,0.028380706287683032
08059202705,1.0,1,1.0,False,congressional,0.028380706287683032
08059202706,1.0,1,1.0,False,congressional,0.028380706287683032
08059202707,1.0,1,1.0,False,congressional,0.028380706287683032
08059202708,1.0,1,1.0,False,congressional,0.028380706287683032
08059202709,1.0,1,1.0,False,congressional,0.028380706287683032
08059202901,1.0,1,1.0,False,congressional,0.028380706287683032
08059202902,1.0,1,1.0,False,congressional,0.028380706287683032
08059202903,1.0,1,1.0,False,congressional,0.028380706287683032
08059202904,1.0,1,1.0,False,congressional,0.028380706287683032
08059202905,1.0,1,1.0,False,congressional,0.028380706287683032
08059202906,1.0,1,1.0,False,congressional,0.028380706287683032
08059202907,1.0,1,1.0,False,congressional,0.028380706287683032
08059206201,0.9980895122859623,2,1.0,False,congressional,0.028380706287683032
08059206202,0.4981423620869016,3,1.0,True,congressional,0.028380706287683032
08059212301,1.0,1,1.0,False,congressional,0.028380706287683032
08059212302,1.0,1,1.0,False,congressional,0.028380706287683032
08059212303,1.0,1,1.0,False,congressional,0.028380706287683032
08059212304,1.0,1,1.0,False,congressional,0.028380706287683032
08059212305,1.0,1,1.0,False,congressional,0.028380706287683032
08059212306,1.0,1,1.0,False,congressional,0.028380706287683032
08059212307,1.0,1,1.0,False,congressional,0.028380706287683032
08059212308,1.0,1,1.0,False,congressional,0.028380706287683032
08059212309,1.0,1,1.0,False,congressional,0.028380706287683032
08059212310,1.0,1,1.0,False,congressional,0.028380706287683032
08059212311,1.0,1,1.0,False,congressional,0.028380706287683032
08059212312,1.0,1,1.0,False,congressional,0.028380706287683032
08059212313,1.0,1,1.0,False,congressional,0.028380706287683032
08059212314,1.0,1,1.0,False,congressional,0.028380706287683032
08059212315,1.0,1,1.0,False,congressional,0.028380706287683032
08059212316,1.0,1,1.0,False,congressional,0.028380706287683032
08059212317,1.0,1,1.0,False,congressional,0.028380706287683032
08059212318,1.0,1,1.0,False,congressional,0.028380706287683032
08059212319,1.0,1,1.0,False,congressional,0.028380706287683032
08059212320,1.0,1,1.0,False,congressional,0.028380706287683032
08059212321,1.0,1,1.0,False,congressional,0.028380706287683032
08059212322,1.0,1,1.0,False,congressional,0.028380706287683032
08059212323,1.0,1,1.0,False,congressional,0.028380706287683032
08059212401,1.0,1,1.0,False,congressional,0.028380706287683032
08059212402,1.0,1,1.0,False,congressional,0.028380706287683032
08059212403,1.0,1,1.0,False,congressional,0.028380706287683032
08059212404,1.0,1,1.0,False,congressional,0.028380706287683032
08059212405,1.0,1,1.0,False,congressional,0.028380706287683032
08059212406,1.0,1,1.0,False,congressional,0.028380706287683032
08059212407,1.0,1,1.0,False,congressional,0.028380706287683032
08059212408,1.0,1,1.0,False,congressional,0.028380706287683032
08059212409,1.0,1,1.0,False,congressional,0.028380706287683032
08059212601,1.0,1,1.0,False,congressional,0.028380706287683032
08059212602,1.0,1,1.0,False,congressional,0.028380706287683032
08059212603,1.0,1,1.0,False,congressional,0.028380706287683032
08059212604,1.0,1,1.0,False,congressional,0.028380706287683032
08059212605,1.0,1,1.0,False,congressional,0.028380706287683032
08059212606,1.0,1,1.0,False,congressional,0.028380706287683032
08059212607,1.0,1,1.0,False,congressional,0.028380706287683032
08059212608,1.0,1,1.0,False,congressional,0.028380706287683032
08059212609,1.0,1,1.0,False,congressional,0.028380706287683032
08059212610,1.0,1,1.0,False,congressional,0.028380706287683032
08059212611,1.0,1,1.0,False,congressional,0.028380706287683032
08059212612,1.0,1,1.0,False,congressional,0.028380706287683032
08059212613,1.0,1,1.0,False,congressional,0.028380706287683032
08059212614,1.0,1,1.0,False,congressional,0.028380706287683032
08059212615,1.0,1,1.0,False,congressional,0.028380706287683032
08059212616,1.0,1,1.0,False,congressional,0.028380706287683032
08059212617,1.0,1,1.0,False,congressional,0.028380706287683032
08059212618,1.0,1,1.0,False,congressional,0.028380706287683032
08059212619,1.0,1,1.0,False,congressional,0.028380706287683032
08059212620,1.0,1,1.0,False,congressional,0.028380706287683032
08059212621,1.0,1,1.0,False,congressional,0.028380706287683032
08059212622,1.0,1,1.0,False,congressional,0.028380706287683032
08059212623,1.0,1,1.0,False,congressional,0.028380706287683032
08059212624,1.0,1,1.0,False,congressional,0.028380706287683032
08059222601,1.0,1,1.0,False,congressional,0.028380706287683032
08059222602,1.0,1,1.0,False,congressional,0.028380706287683032
08059222603,1.0,1,1.0,False,congressional,0.028380706287683032
08059222604,1.0,1,1.0,False,congressional,0.028380706287683032
08059222605,1.0,1,1.0,False,congressional,0.028380706287683032
08059222606,1.0,1,1.0,False,congressional,0.028380706287683032
08059222607,1.0,1,1.0,False,congressional,0.028380706287683032
08059222608,1.0,1,1.0,False,congressional,0.028380706287683032
08059222609,1.0,1,1.0,False,congressional,0.028380706287683032
08059222610,1.0,1,1.0,False,congressional,0.028380706287683032
08059222801,1.0,1,1.0,False,congressional,0.028380706287683032
08059222802,1.0,1,1.0,False,congressional,0.028380706287683032
08059222803,1.0,1,1.0,False,congressional,0.028380706287683032
08059222804,1.0,1,1.0,False,congressional,0.028380706287683032
08059222805,1.0,1,1.0,False,congressional,0.028380706287683032
08059222806,1.0,1,1.0,False,congressional,0.028380706287683032
08059222807,1.0,1,1.0,False,congressional,0.028380706287683032
08059222808,1.0,1,1.0,False,congressional,0.028380706287683032
08059222809,1.0,1,1.0,False,congressional,0.028380706287683032
08059222810,1.0,1,1.0,False,congressional,0.028380706287683032
08059222811,1.0,1,1.0,False,congressional,0.028380706287683032
08059222812,1.0,1,1.0,False,congressional,0.028380706287683032
08059222813,1.0,1,1.0,False,congressional,0.028380706287683032
08059222814,1.0,1,1.0,False,congressional,0.028380706287683032
08059222815,1.0,1,1.0,False,congressional,0.028380706287683032
08059222816,1.0,1,1.0,False,congressional,0.028380706287683032
08059222817,1.0,1,1.0,False,congressional,0.028380706287683032
08059222818,1.0,1,1.0,False,congressional,0.028380706287683032
08059222819,1.0,1,1.0,False,congressional,0.028380706287683032
08059222820,1.0,1,1.0,False,congressional,0.028380706287683032
08059223001,0.9999998786868458,2,0.9999999999999999,False,congressional,0.028380706287683032
08059223002,1.0,1,1.0,False,congressional,0.028380706287683032
08059223003,1.0,1,1.0,False,congressional,0.028380706287683032
08059223004,1.0,1,1.0,False,congressional,0.028380706287683032
08059223005,1.0,1,1.0,False,congressional,0.028380706287683032
08059223006,1.0,1,1.0,False,congressional,0.028380706287683032
08059223007,1.0,1,1.0,False,congressional,0.028380706287683032
08059223008,1.0,1,1.0,False,congressional,0.028380706287683032
08059223009,1.0,1,1.0,False,congressional,0.028380706287683032
08059223010,1.0,1,1.0,False,congressional,0.028380706287683032
08059223011,1.0,1,1.0,False,congressional,0.028380706287683032
08059223012,1.0,1,1.0,False,congressional,0.028380706287683032
08059223013,1.0,1,1.0,False,congressional,0.028380706287683032
08059223014,1.0,1,1.0,False,congressional,0.028380706287683032
08059223015,1.0,1,1.0,False,congressional,0.028380706287683032
08059223016,1.0,1,1.0,False,congressional,0.028380706287683032
08059223017,1.0,1,1.0,False,congressional,0.028380706287683032
08059223018,1.0,1,1.0,False,congressional,0.028380706287683032
08059223019,0.7258769221075212,2,1.0,False,congressional,0.028380706287683032
08059223020,0.5334937304877332,3,1.0,True,congressional,0.028380706287683032
08059223021,1.0,1,1.0,False,congressional,0.028380706287683032
08059223022,0.9978954902497715,2,1.0,False,congressional,0.028380706287683032
08059223023,0.9235400633403186,2,0.9999999999999999,False,congressional,0.028380706287683032
08059223024,1.0,1,1.0,False,congressional,0.028380706287683032
08059223025,1.0,1,1.0,False,congressional,0.028380706287683032
08059223026,1.0,1,1.0,False,congressional,0.028380706287683032
08059223027,1.0,1,1.0,False,congressional,0.028380706287683032
08059223028,1.0,1,1.0,False,congressional,0.028380706287683032
08059223029,1.0,1,1.0,False,congressional,0.028380706287683032
08059223030,0.7184794604921224,2,1.0,False,congressional,0.028380706287683032
08059223031,1.0,1,1.0,False,congressional,0.028380706287683032
08059223032,1.0,1,1.0,False,congressional,0.028380706287683032
08059223033,1.0,1,1.0,False,congressional,0.028380706287683032
08059223034,1.0,1,1.0,False,congressional,0.028380706287683032
08059223035,0.7907502690905286,2,1.0,False,congressional,0.028380706287683032
08059223036,1.0,1,1.0,False,congressional,0.028380706287683032
08059223037,1.0,1,1.0,False,congressional,0.028380706287683032
08059223038,1.0,1,1.0,False,congressional,0.028380706287683032
08059223039,1.0,1,1.0,False,congressional,0.028380706287683032
08059223040,1.0,1,1.0,False,congressional,0.028380706287683032
08059263801,1.0,1,1.0,False,congressional,0.028380706287683032
08059302501,1.0,1,1.0,False,congressional,0.028380706287683032
08059302502,1.0,1,1.0,False,congressional,0.028380706287683032
08059302503,1.0,1,1.0,False,congressional,0.028380706287683032
08059302504,1.0,1,1.0,False,congressional,0.028380706287683032
08059302505,1.0,1,1.0,False,congressional,0.028380706287683032
08059302506,1.0,1,1.0,False,congressional,0.028380706287683032
08059302507,1.0,1,1.0,False,congressional,0.028380706287683032
08059320101,1.0,1,1.0,False,congressional,0.028380706287683032
08059802401,1.0,1,1.0,False,congressional,0.028380706287683032
08059802402,1.0,1,1.0,False,congressional,0.028380706287683032
08059802701,1.0,1,1.0,False,congressional,0.028380706287683032
08059806201,1.0,1,1.0,False,congressional,0.028380706287683032
08059902501,1.0,1,1.0,False,congressional,0.028380706287683032
08059902502,1.0,1,1.0,False,congressional,0.028380706287683032
08059902503,1.0,1,1.0,False,congressional,0.028380706287683032
080611,1.0,1,1.0,False,congressional,0.028380706287683032
080612,1.0,1,1.0,False,congressional,0.028380706287683032
080613,1.0,1,1.0,False,congressional,0.028380706287683032
080614,1.0,1,1.0,False,congressional,0.028380706287683032
080631,1.0,1,1.0,False,congressional,0.028380706287683032
0806310,1.0,1,1.0,False,congressional,0.028380706287683032
0806311,1.0,1,1.0,False,congressional,0.028380706287683032
0806312,1.0,1,1.0,False,congressional,0.028380706287683032
0806313,1.0,1,1.0,False,congressional,0.028380706287683032
080632,1.0,1,1.0,False,congressional,0.028380706287683032
080633,1.0,1,1.0,False,congressional,0.028380706287683032
080634,1.0,1,1.0,False,congressional,0.028380706287683032
080635,1.0,1,1.0,False,congressional,0.028380706287683032
080636,1.0,1,1.0,False,congressional,0.028380706287683032
080637,1.0,1,1.0,False,congressional,0.028380706287683032
080638,1.0,1,1.0,False,congressional,0.028380706287683032
080639,1.0,1,1.0,False,congressional,0.028380706287683032
080651,0.9999645765709979,2,1.0,False,congressional,0.028380706287683032
080652,1.0,1,1.0,False,congressional,0.028380706287683032
080653,1.0,1,1.0,False,congressional,0.028380706287683032
080654,1.0,1,1.0,False,congressional,0.028380706287683032
080655,1.0,1,1.0,False,congressional,0.028380706287683032
080656,1.0,1,1.0,False,congressional,0.028380706287683032
080671,1.0,1,1.0,False,congressional,0.028380706287683032
0806710,1.0,1,1.0,False,congressional,0.028380706287683032
0806711,1.0,1,1.0,False,congressional,0.028380706287683032
0806712,1.0,1,1.0,False,congressional,0.028380706287683032
0806713,1.0,1,1.0,False,congressional,0.028380706287683032
0806714,1.0,1,1.0,False,congressional,0.028380706287683032
0806715,1.0,1,1.0,False,congressional,0.028380706287683032
0806716,1.0,1,1.0,False,congressional,0.028380706287683032
0806717,1.0,1,1.0,False,congressional,0.028380706287683032
0806718,1.0,1,1.0,False,congressional,0.028380706287683032
0806719,1.0,1,1.0,False,congressional,0.028380706287683032
080672,1.0,1,1.0,False,congressional,0.028380706287683032
0806720,1.0,1,1.0,False,congressional,0.028380706287683032
0806721,1.0,1,1.0,False,congressional,0.028380706287683032
0806722,1.0,1,1.0,False,congressional,0.028380706287683032
0806723,1.0,1,1.0,False,congressional,0.028380706287683032
0806724,1.0,1,1.0,False,congressional,0.028380706287683032
0806725,1.0,1,1.0,False,congressional,0.028380706287683032
0806726,1.0,1,1.0,False,congressional,0.028380706287683032
0806727,1.0,1,1.0,False,congressional,0.028380706287683032
0806728,1.0,1,1.0,False,congressional,0.028380706287683032
0806729,1.0,1,1.0,False,congressional,0.028380706287683032
080673,1.0,1,1.0,False,congressional,0.028380706287683032
0806730,1.0,1,1.0,False,congressional,0.028380706287683032
080674,1.0,1,1.0,False,congressional,0.028380706287683032
080675,1.0,1,1.0,False,congressional,0.028380706287683032
080676,1.0,1,1.0,False,congressional,0.028380706287683032
080677,1.0,1,1.0,False,congressional,0.028380706287683032
080678,1.0,1,1.0,False,congressional,0.028380706287683032
080679,1.0,1,1.0,False,congressional,0.028380706287683032
080694201,1.0,1,1.0,False,congressional,0.028380706287683032
080694202,1.0,1,1.0,False,congressional,0.028380706287683032
080694203,1.0,1,1.0,False,congressional,0.028380706287683032
080694204,1.0,1,1.0,False,congressional,0.028380706287683032
080694205,1.0,1,1.0,False,congressional,0.028380706287683032
080694206,1.0,1,1.0,False,congressional,0.028380706287683032
080694207,1.0,1,1.0,False,congressional,0.028380706287683032
080694208,1.0,1,1.0,False,congressional,0.028380706287683032
080694209,1.0,1,1.0,False,congressional,0.028380706287683032
080694210,1.0,1,1.0,False,congressional,0.028380706287683032
080694211,1.0,1,1.0,False,congressional,0.028380706287683032
080694212,1.0,1,1.0,False,congressional,0.028380706287683032
080694213,1.0,1,1.0,False,congressional,0.028380706287683032
080694214,1.0,1,1.0,False,congressional,0.028380706287683032
080694215,1.0,1,1.0,False,congressional,0.028380706287683032
080694216,1.0,1,1.0,False,congressional,0.028380706287683032
080694217,1.0,1,1.0,False,congressional,0.028380706287683032
080694218,1.0,1,1.0,False,congressional,0.028380706287683032
080694219,1.0,1,1.0,False,congressional,0.028380706287683032
080694220,1.0,1,1.0,False,congressional,0.028380706287683032
080694221,1.0,1,1.0,False,congressional,0.028380706287683032
080694222,1.0,1,1.0,False,congressional,0.028380706287683032
080694223,1.0,1,1.0,False,congressional,0.028380706287683032
080694224,1.0,1,1.0,False,congressional,0.028380706287683032
080694225,1.0,1,1.0,False,congressional,0.028380706287683032
080694226,1.0,1,1.0,False,congressional,0.028380706287683032
080694227,1.0,1,1.0,False,congressional,0.028380706287683032
080694228,1.0,1,1.0,False,congressional,0.028380706287683032
080694229,1.0,1,1.0,False,congressional,0.028380706287683032
080694230,1.0,1,1.0,False,congressional,0.028380706287683032
080694231,1.0,1,1.0,False,congressional,0.028380706287683032
080694232,1.0,1,1.0,False,congressional,0.028380706287683032
080694233,1.0,1,1.0,False,congressional,0.028380706287683032
080694234,1.0,1,1.0,False,congressional,0.028380706287683032
080694235,1.0,1,1.0,False,congressional,0.028380706287683032
080694236,1.0,1,1.0,False,congressional,0.028380706287683032
080694237,1.0,1,1.0,False,congressional,0.028380706287683032
080694238,1.0,1,1.0,False,congressional,0.028380706287683032
080694239,1.0,1,1.0,False,congressional,0.028380706287683032
080694240,1.0,1,1.0,False,congressional,0.028380706287683032
080694241,1.0,1,1.0,False,congressional,0.028380706287683032
080694242,1.0,1,1.0,False,congressional,0.028380706287683032
080694243,1.0,1,1.0,False,congressional,0.028380706287683032
080694244,1.0,1,1.0,False,congressional,0.028380706287683032
080694245,1.0,1,1.0,False,congressional,0.028380706287683032
080694246,1.0,1,1.0,False,congressional,0.028380706287683032
080694247,1.0,1,1.0,False,congressional,0.028380706287683032
080694248,1.0,1,1.0,False,congressional,0.028380706287683032
080694301,1.0,1,1.0,False,congressional,0.028380706287683032
080694302,1.0,1,1.0,False,congressional,0.028380706287683032
080694303,1.0,1,1.0,False,congressional,0.028380706287683032
080694304,1.0,1,1.0,False,congressional,0.028380706287683032
080694305,1.0,1,1.0,False,congressional,0.028380706287683032
080694306,1.0,1,1.0,False,congressional,0.028380706287683032
080694307,1.0,1,1.0,False,congressional,0.028380706287683032
080694308,1.0,1,1.0,False,congressional,0.028380706287683032
080694309,1.0,1,1.0,False,congressional,0.028380706287683032
080694310,1.0,1,1.0,False,congressional,0.028380706287683032
080694311,1.0,1,1.0,False,congressional,0.028380706287683032
080694312,1.0,1,1.0,False,congressional,0.028380706287683032
080694313,1.0,1,1.0,False,congressional,0.028380706287683032
080694314,1.0,1,1.0,False,congressional,0.028380706287683032
080694315,1.0,1,1.0,False,congressional,0.028380706287683032
080694316,1.0,1,1.0,False,congressional,0.028380706287683032
080694317,1.0,1,1.0,False,congressional,0.028380706287683032
080694318,1.0,1,1.0,False,congressional,0.028380706287683032
080694319,1.0,1,1.0,False,congressional,0.028380706287683032
080694320,1.0,1,1.0,False,congressional,0.028380706287683032
080694321,1.0,1,1.0,False,congressional,0.028380706287683032
080694322,1.0,1,1.0,False,congressional,0.028380706287683032
080694323,1.0,1,1.0,False,congressional,0.028380706287683032
080694324,1.0,1,1.0,False,congressional,0.028380706287683032
080694325,1.0,1,1.0,False,congressional,0.028380706287683032
080694326,1.0,1,1.0,False,congressional,0.028380706287683032
080694327,1.0,1,1.0,False,congressional,0.028380706287683032
080694328,1.0,1,1.0,False,congressional,0.028380706287683032
080694329,1.0,1,1.0,False,congressional,0.028380706287683032
080694330,1.0,1,1.0,False,congressional,0.028380706287683032
080694331,1.0,1,1.0,False,congressional,0.028380706287683032
080694332,1.0,1,1.0,False,congressional,0.028380706287683032
080694901,1.0,1,1.0,False,congressional,0.028380706287683032
080694902,1.0,1,1.0,False,congressional,0.028380706287683032
080694903,1.0,1,1.0,False,congressional,0.028380706287683032
080694904,1.0,1,1.0,False,congressional,0.028380706287683032
080694905,1.0,1,1.0,False,congressional,0.028380706287683032
080694906,1.0,1,1.0,False,congressional,0.028380706287683032
080694907,1.0,1,1.0,False,congressional,0.028380706287683032
080694908,1.0,1,1.0,False,congressional,0.028380706287683032
080694909,1.0,1,1.0,False,congressional,0.028380706287683032
080695101,1.0,1,1.0,False,congressional,0.028380706287683032
080695102,1.0,1,1.0,False,congressional,0.028380706287683032
080695103,1.0,1,1.0,False,congressional,0.028380706287683032
080695104,1.0,1,1.0,False,congressional,0.028380706287683032
080695105,1.0,1,1.0,False,congressional,0.028380706287683032
080695106,1.0,1,1.0,False,congressional,0.028380706287683032
080695107,1.0,1,1.0,False,congressional,0.028380706287683032
080695108,1.0,1,1.0,False,congressional,0.028380706287683032
080695109,1.0,1,1.0,False,congressional,0.028380706287683032
080695110,1.0,1,1.0,False,congressional,0.028380706287683032
080695111,1.0,1,1.0,False,congressional,0.028380706287683032
080695112,1.0,1,1.0,False,congressional,0.028380706287683032
080695113,1.0,1,1.0,False,congressional,0.028380706287683032
080695114,1.0,1,1.0,False,congressional,0.028380706287683032
080695115,1.0,1,1.0,False,congressional,0.028380706287683032
080695116,1.0,1,1.0,False,congressional,0.028380706287683032
080695117,1.0,1,1.0,False,congressional,0.028380706287683032
080695118,1.0,1,1.0,False,congressional,0.028380706287683032
080695119,1.0,1,1.0,False,congressional,0.028380706287683032
080695120,1.0,1,1.0,False,congressional,0.028380706287683032
080695121,1.0,1,1.0,False,congressional,0.028380706287683032
080695122,1.0,1,1.0,False,congressional,0.028380706287683032
080695123,1.0,1,1.0,False,congressional,0.028380706287683032
080695124,1.0,1,1.0,False,congressional,0.028380706287683032
080695125,1.0,1,1.0,False,congressional,0.028380706287683032
080695126,1.0,1,1.0,False,congressional,0.028380706287683032
080695127,1.0,1,1.0,False,congressional,0.028380706287683032
080695128,1.0,1,1.0,False,congressional,0.028380706287683032
080695129,1.0,1,1.0,False,congressional,0.028380706287683032
080695130,1.0,1,1.0,False,congressional,0.028380706287683032
080695131,1.0,1,1.0,False,congressional,0.028380706287683032
080695132,1.0,1,1.0,False,congressional,0.028380706287683032
080695133,1.0,1,1.0,False,congressional,0.028380706287683032
080695134,1.0,1,1.0,False,congressional,0.028380706287683032
080695135,1.0,1,1.0,False,congressional,0.028380706287683032
080695136,1.0,1,1.0,False,congressional,0.028380706287683032
080695137,1.0,1,1.0,False,congressional,0.028380706287683032
080695138,1.0,1,1.0,False,congressional,0.028380706287683032
080695139,1.0,1,1.0,False,congressional,0.028380706287683032
080695140,1.0,1,1.0,False,congressional,0.028380706287683032
080695141,1.0,1,1.0,False,congressional,0.028380706287683032
080695142,1.0,1,1.0,False,congressional,0.028380706287683032
080695143,1.0,1,1.0,False,congressional,0.028380706287683032
080695144,1.0,1,1.0,False,congressional,0.028380706287683032
080695145,1.0,1,1.0,False,congressional,0.028380706287683032
080695146,1.0,1,1.0,False,congressional,0.028380706287683032
080695147,1.0,1,1.0,False,congressional,0.028380706287683032
080695148,1.0,1,1.0,False,congressional,0.028380706287683032
080695149,1.0,1,1.0,False,congressional,0.028380706287683032
080695201,1.0,1,1.0,False,congressional,0.028380706287683032
080695301,0.9997735298150449,2,1.0,False,congressional,0.028380706287683032
080695302,1.0,1,1.0,False,congressional,0.028380706287683032
080695303,1.0,1,1.0,False,congressional,0.028380706287683032
080695304,1.0,1,1.0,False,congressional,0.028380706287683032
080695305,1.0,1,1.0,False,congressional,0.028380706287683032
080695306,1.0,1,1.0,False,congressional,0.028380706287683032
080695307,1.0,1,1.0,False,congressional,0.028380706287683032
080695308,1.0,1,1.0,False,congressional,0.028380706287683032
080695309,1.0,1,1.0,False,congressional,0.028380706287683032
080695310,1.0,1,1.0,False,congressional,0.028380706287683032
080695311,1.0,1,1.0,False,congressional,0.028380706287683032
080695312,1.0,1,1.0,False,congressional,0.028380706287683032
080695313,1.0,1,1.0,False,congressional,0.028380706287683032
080695901,1.0,1,1.0,False,congressional,0.028380706287683032
080695902,1.0,1,1.0,False,congressional,0.028380706287683032
080695903,1.0,1,1.0,False,congressional,0.028380706287683032
080695904,1.0,1,1.0,False,congressional,0.028380706287683032
080695905,1.0,1,1.0,False,congressional,0.028380706287683032
080695906,1.0,1,1.0,False,congressional,0.028380706287683032
080695907,1.0,1,1.0,False,congressional,0.028380706287683032
080695908,1.0,1,1.0,False,congressional,0.028380706287683032
080695909,1.0,1,1.0,False,congressional,0.028380706287683032
080695910,1.0,1,1.0,False,congressional,0.028380706287683032
080695911,1.0,1,1.0,False,congressional,0.028380706287683032
080695912,1.0,1,1.0,False,congressional,0.028380706287683032
080695913,1.0,1,1.0,False,congressional,0.028380706287683032
080695914,1.0,1,1.0,False,congressional,0.028380706287683032
080695915,1.0,1,1.0,False,congressional,0.028380706287683032
080695916,1.0,1,1.0,False,congressional,0.028380706287683032
080695917,1.0,1,1.0,False,congressional,0.028380706287683032
080695918,1.0,1,1.0,False,congressional,0.028380706287683032
080695919,1.0,1,1.0,False,congressional,0.028380706287683032
080695920,1.0,1,1.0,False,congressional,0.028380706287683032
080695921,1.0,1,1.0,False,congressional,0.028380706287683032
