county,county_fips,election_precinct_id,election_suffix4
ADAMS,08001,7243101088,1088
ADAMS,08001,7243101089,1089
ADAMS,08001,7243101093,1093
ADAMS,08001,7243101094,1094
ADAMS,08001,7243101097,1097
ADAMS,08001,7243101105,1105
ADAMS,08001,7243101134,1134
ADAMS,08001,7243101135,1135
ADAMS,08001,7243101136,1136
ADAMS,08001,7243101137,1137
ADAMS,08001,7243101145,1145
ADAMS,08001,7243101146,1146
ADAMS,08001,7243101147,1147
ADAMS,08001,7243101149,1149
ADAMS,08001,7243201112,1112
ADAMS,08001,7243401037,1037
ADAMS,08001,7243401038,1038
ADAMS,08001,7243401039,1039
ADAMS,08001,7243401040,1040
ADAMS,08001,7243401041,1041
ADAMS,08001,7243401051,1051
ADAMS,08001,7243401052,1052
ADAMS,08001,7243401053,1053
ADAMS,08001,7243401069,1069
ADAMS,08001,7243401080,1080
ADAMS,08001,7243401081,1081
ADAMS,08001,7243401082,1082
ADAMS,08001,7243401083,1083
ADAMS,08001,7243401084,1084
ADAMS,08001,7243401087,1087
ADAMS,08001,7243401090,1090
ADAMS,08001,7243401091,1091
ADAMS,08001,7243401092,1092
ADAMS,08001,7243401095,1095
ADAMS,08001,7243401096,1096
ADAMS,08001,7243401098,1098
ADAMS,08001,7243401099,1099
ADAMS,08001,7243401100,1100
ADAMS,08001,7243401101,1101
ADAMS,08001,7243401102,1102
ADAMS,08001,7243401103,1103
ADAMS,08001,7243401104,1104
ADAMS,08001,7243501031,1031
ADAMS,08001,7243501032,1032
ADAMS,08001,7243501033,1033
ADAMS,08001,7243501034,1034
ADAMS,08001,7243501043,1043
ADAMS,08001,7243501044,1044
ADAMS,08001,7243501045,1045
ADAMS,08001,7243501046,1046
ADAMS,08001,7243501047,1047
ADAMS,08001,7243501048,1048
ADAMS,08001,7243501049,1049
ADAMS,08001,7243501050,1050
ADAMS,08001,7243501054,1054
ADAMS,08001,7243501055,1055
ADAMS,08001,7243501056,1056
ADAMS,08001,7243501057,1057
ADAMS,08001,7243501058,1058
ADAMS,08001,7243501059,1059
ADAMS,08001,7243501060,1060
ADAMS,08001,7243501061,1061
ADAMS,08001,7243501062,1062
ADAMS,08001,7243501063,1063
ADAMS,08001,7243501064,1064
ADAMS,08001,7243501065,1065
ADAMS,08001,7243501066,1066
ADAMS,08001,7243501067,1067
ADAMS,08001,7243501068,1068
ADAMS,08001,7243501069,1069
ADAMS,08001,7243501070,1070
ADAMS,08001,7253001131,1131
ADAMS,08001,7253001132,1132
ADAMS,08001,7253001138,1138
ADAMS,08001,7253001139,1139
ADAMS,08001,7253001142,1142
ADAMS,08001,7253001143,1143
ADAMS,08001,7253001144,1144
ADAMS,08001,7253001148,1148
ADAMS,08001,7253001154,1154
ADAMS,08001,7253001155,1155
ADAMS,08001,7253001156,1156
ADAMS,08001,7253001157,1157
ADAMS,08001,7253001158,1158
ADAMS,08001,7253001159,1159
ADAMS,08001,7253001160,1160
ADAMS,08001,7253001161,1161
ADAMS,08001,7253001162,1162
ADAMS,08001,7253001163,1163
ADAMS,08001,7253001164,1164
ADAMS,08001,7253001165,1165
ADAMS,08001,7253001166,1166
ADAMS,08001,7253001167,1167
ADAMS,08001,7253001168,1168
ADAMS,08001,7253001169,1169
ADAMS,08001,7253001170,1170
ADAMS,08001,7253001171,1171
ADAMS,08001,7253001172,1172
ADAMS,08001,7253001173,1173
ADAMS,08001,7253001174,1174
ADAMS,08001,7253001175,1175
ADAMS,08001,7253001176,1176
ADAMS,08001,7253001177,1177
ADAMS,08001,7253001178,1178
ADAMS,08001,7253001179,1179
ADAMS,08001,7253001180,1180
ADAMS,08001,7253001181,1181
ADAMS,08001,7253001182,1182
ADAMS,08001,7253001183,1183
ADAMS,08001,7253001184,1184
ADAMS,08001,7253001185,1185
ADAMS,08001,7253001186,1186
ADAMS,08001,7253001187,1187
ADAMS,08001,7253001188,1188
ADAMS,08001,7253001189,1189
ADAMS,08001,7253001190,1190
ADAMS,08001,7253001191,1191
ADAMS,08001,7253001192,1192
ADAMS,08001,7253001193,1193
ADAMS,08001,7253001194,1194
ADAMS,08001,7253001195,1195
ADAMS,08001,7253001196,1196
ADAMS,08001,7253001197,1197
ADAMS,08001,7253001198,1198
ADAMS,08001,7253001199,1199
ADAMS,08001,7253001200,1200
ADAMS,08001,7253001201,1201
ADAMS,08001,7253001202,1202
ADAMS,08001,7253001203,1203
ADAMS,08001,7253001204,1204
ADAMS,08001,7253001205,1205
ADAMS,08001,7253001206,1206
ADAMS,08001,7253001207,1207
ADAMS,08001,7253001208,1208
ADAMS,08001,7253001209,1209
ADAMS,08001,7253101106,1106
ADAMS,08001,7253101107,1107
ADAMS,08001,7253101108,1108
ADAMS,08001,7253101109,1109
ADAMS,08001,7253101110,1110
ADAMS,08001,7253101111,1111
ADAMS,08001,7253101112,1112
ADAMS,08001,7253101113,1113
ADAMS,08001,7253101114,1114
ADAMS,08001,7253101115,1115
ADAMS,08001,7253101116,1116
ADAMS,08001,7253101126,1126
ADAMS,08001,7253101133,1133
ADAMS,08001,7253101151,1151
ADAMS,08001,7253101152,1152
ADAMS,08001,7253101153,1153
ADAMS,08001,7253101165,1165
ADAMS,08001,7253101166,1166
ADAMS,08001,7253101167,1167
ADAMS,08001,7253101168,1168
ADAMS,08001,7253101250,1250
ADAMS,08001,7253201098,1098
ADAMS,08001,7253201099,1099
ADAMS,08001,7253201100,1100
ADAMS,08001,7253201101,1101
ADAMS,08001,7253201102,1102
ADAMS,08001,7253201103,1103
ADAMS,08001,7253201104,1104
ADAMS,08001,7253201105,1105
ADAMS,08001,7253201106,1106
ADAMS,08001,7253201107,1107
ADAMS,08001,7253201108,1108
ADAMS,08001,7253201109,1109
ADAMS,08001,7253201110,1110
ADAMS,08001,7253201111,1111
ADAMS,08001,7253201113,1113
ADAMS,08001,7253201114,1114
ADAMS,08001,7253201115,1115
ADAMS,08001,7253201116,1116
ADAMS,08001,7253201117,1117
ADAMS,08001,7253201118,1118
ADAMS,08001,7253401028,1028
ADAMS,08001,7253401029,1029
ADAMS,08001,7256301190,1190
ADAMS,08001,7256301193,1193
ADAMS,08001,7256301194,1194
ADAMS,08001,7256301210,1210
ADAMS,08001,7256301211,1211
ADAMS,08001,7256301212,1212
ADAMS,08001,7256301213,1213
ADAMS,08001,7256301214,1214
ADAMS,08001,7256301215,1215
ADAMS,08001,7256301216,1216
ADAMS,08001,7256301217,1217
ADAMS,08001,7313501001,1001
ADAMS,08001,7313501002,1002
ADAMS,08001,7313501003,1003
ADAMS,08001,7313501004,1004
ADAMS,08001,7313501005,1005
ADAMS,08001,7313501006,1006
ADAMS,08001,7313501007,1007
ADAMS,08001,7313501008,1008
ADAMS,08001,7313501009,1009
ADAMS,08001,7313501010,1010
ADAMS,08001,7999901999,1999
ADAMS,08001,8134801162,1162
ADAMS,08001,8134801163,1163
ADAMS,08001,8134801170,1170
ADAMS,08001,8134801171,1171
ADAMS,08001,8134801172,1172
ADAMS,08001,8134801173,1173
ADAMS,08001,8134801174,1174
ADAMS,08001,8134801175,1175
ADAMS,08001,8134801176,1176
ADAMS,08001,8134801177,1177
ADAMS,08001,8134801178,1178
ADAMS,08001,8134801179,1179
ADAMS,08001,8134801180,1180
ADAMS,08001,8134801181,1181
ADAMS,08001,8134801182,1182
ADAMS,08001,8134801183,1183
ADAMS,08001,8134801184,1184
ADAMS,08001,8134801185,1185
ADAMS,08001,8134801186,1186
ADAMS,08001,8134801187,1187
ADAMS,08001,8134801188,1188
ADAMS,08001,8134801189,1189
ADAMS,08001,8134801190,1190
ADAMS,08001,8134801191,1191
ADAMS,08001,8134801192,1192
ADAMS,08001,8134801193,1193
ADAMS,08001,8134801194,1194
ADAMS,08001,8134801195,1195
ADAMS,08001,8134801196,1196
ADAMS,08001,8134801197,1197
ADAMS,08001,8134801198,1198
ADAMS,08001,8134801227,1227
ADAMS,08001,8213201003,1003
ADAMS,08001,8213201117,1117
ADAMS,08001,8213201118,1118
ADAMS,08001,8213201119,1119
ADAMS,08001,8213201120,1120
ADAMS,08001,8213201121,1121
ADAMS,08001,8213201122,1122
ADAMS,08001,8213201123,1123
ADAMS,08001,8213201124,1124
ADAMS,08001,8213201125,1125
ADAMS,08001,8213201126,1126
ADAMS,08001,8213201127,1127
ADAMS,08001,8213201128,1128
ADAMS,08001,8213201129,1129
ADAMS,08001,8213201140,1140
ADAMS,08001,8213201141,1141
ADAMS,08001,8213201199,1199
ADAMS,08001,8213201200,1200
ADAMS,08001,8213201201,1201
ADAMS,08001,8213201202,1202
ADAMS,08001,8213201203,1203
ADAMS,08001,8213201204,1204
ADAMS,08001,8213201205,1205
ADAMS,08001,8213201206,1206
ADAMS,08001,8213201207,1207
ADAMS,08001,8213201208,1208
ADAMS,08001,8213201209,1209
ADAMS,08001,8213201210,1210
ADAMS,08001,8213201211,1211
ADAMS,08001,8213201212,1212
ADAMS,08001,8213201213,1213
ADAMS,08001,8213201214,1214
ADAMS,08001,8213201215,1215
ADAMS,08001,8213201216,1216
ADAMS,08001,8213201217,1217
ADAMS,08001,8213201218,1218
ADAMS,08001,8213201219,1219
ADAMS,08001,8213201220,1220
ADAMS,08001,8213201221,1221
ADAMS,08001,8213201222,1222
ADAMS,08001,8213201223,1223
ADAMS,08001,8213201224,1224
ADAMS,08001,8213201225,1225
ADAMS,08001,8213201254,1254
ADAMS,08001,8213201255,1255
ADAMS,08001,8213201261,1261
ADAMS,08001,8213201276,1276
ADAMS,08001,8213501001,1001
ADAMS,08001,8213501002,1002
ADAMS,08001,8213501004,1004
ADAMS,08001,8213501005,1005
ADAMS,08001,8213501006,1006
ADAMS,08001,8213501007,1007
ADAMS,08001,8213501010,1010
ADAMS,08001,8213501011,1011
ADAMS,08001,8213501012,1012
ADAMS,08001,8213501013,1013
ADAMS,08001,8213501014,1014
ADAMS,08001,8213501017,1017
ADAMS,08001,8213501018,1018
ADAMS,08001,8213501019,1019
ADAMS,08001,8213501020,1020
ADAMS,08001,8213501021,1021
ADAMS,08001,8213501022,1022
ADAMS,08001,8213501023,1023
ADAMS,08001,8213501024,1024
ADAMS,08001,8213501025,1025
ADAMS,08001,8213501026,1026
ADAMS,08001,8213501257,1257
ADAMS,08001,8213501262,1262
ADAMS,08001,8213501270,1270
ADAMS,08001,8213501271,1271
ADAMS,08001,8213501275,1275
ADAMS,08001,8214801226,1226
ADAMS,08001,8215601228,1228
ADAMS,08001,8215601268,1268
ADAMS,08001,8243101028,1028
ADAMS,08001,8243101029,1029
ADAMS,08001,8243101037,1037
ADAMS,08001,8243101038,1038
ADAMS,08001,8243101041,1041
ADAMS,08001,8243101097,1097
ADAMS,08001,8243101103,1103
ADAMS,08001,8243101105,1105
ADAMS,08001,8243101106,1106
ADAMS,08001,8243101107,1107
ADAMS,08001,8243101108,1108
ADAMS,08001,8243101109,1109
ADAMS,08001,8243101110,1110
ADAMS,08001,8243101111,1111
ADAMS,08001,8243101112,1112
ADAMS,08001,8243101113,1113
ADAMS,08001,8243101114,1114
ADAMS,08001,8243101115,1115
ADAMS,08001,8243101116,1116
ADAMS,08001,8243101131,1131
ADAMS,08001,8243101132,1132
ADAMS,08001,8243101133,1133
ADAMS,08001,8243101134,1134
ADAMS,08001,8243101135,1135
ADAMS,08001,8243101136,1136
ADAMS,08001,8243101137,1137
ADAMS,08001,8243101138,1138
ADAMS,08001,8243101139,1139
ADAMS,08001,8243101142,1142
ADAMS,08001,8243101143,1143
ADAMS,08001,8243101144,1144
ADAMS,08001,8243101145,1145
ADAMS,08001,8243101146,1146
ADAMS,08001,8243101147,1147
ADAMS,08001,8243101148,1148
ADAMS,08001,8243101250,1250
ADAMS,08001,8243101263,1263
ADAMS,08001,8243101274,1274
ADAMS,08001,8243201130,1130
ADAMS,08001,8243301071,1071
ADAMS,08001,8243301072,1072
ADAMS,08001,8243301073,1073
ADAMS,08001,8243301074,1074
ADAMS,08001,8243301075,1075
ADAMS,08001,8243301158,1158
ADAMS,08001,8243301160,1160
ADAMS,08001,8243301161,1161
ADAMS,08001,8243301165,1165
ADAMS,08001,8243301259,1259
ADAMS,08001,8243401076,1076
ADAMS,08001,8243401077,1077
ADAMS,08001,8243401078,1078
ADAMS,08001,8243401079,1079
ADAMS,08001,8243401080,1080
ADAMS,08001,8243401081,1081
ADAMS,08001,8243401082,1082
ADAMS,08001,8243401083,1083
ADAMS,08001,8243401084,1084
ADAMS,08001,8243401085,1085
ADAMS,08001,8243401086,1086
ADAMS,08001,8243401087,1087
ADAMS,08001,8243401088,1088
ADAMS,08001,8243401089,1089
ADAMS,08001,8243401093,1093
ADAMS,08001,8243401094,1094
ADAMS,08001,8243401149,1149
ADAMS,08001,8243401150,1150
ADAMS,08001,8243401151,1151
ADAMS,08001,8243401152,1152
ADAMS,08001,8243401153,1153
ADAMS,08001,8243401155,1155
ADAMS,08001,8243401156,1156
ADAMS,08001,8243401157,1157
ADAMS,08001,8243401159,1159
ADAMS,08001,8243401252,1252
ADAMS,08001,8243401256,1256
ADAMS,08001,8243401264,1264
ADAMS,08001,8243401265,1265
ADAMS,08001,8243501027,1027
ADAMS,08001,8243501030,1030
ADAMS,08001,8243501035,1035
ADAMS,08001,8243501036,1036
ADAMS,08001,8243501042,1042
ADAMS,08001,8244801154,1154
ADAMS,08001,8244801164,1164
ADAMS,08001,8244801166,1166
ADAMS,08001,8244801167,1167
ADAMS,08001,8244801168,1168
ADAMS,08001,8244801169,1169
ADAMS,08001,8252901032,1032
ADAMS,08001,8252901033,1033
ADAMS,08001,8252901034,1034
ADAMS,08001,8252901043,1043
ADAMS,08001,8252901044,1044
ADAMS,08001,8252901045,1045
ADAMS,08001,8252901046,1046
ADAMS,08001,8252901047,1047
ADAMS,08001,8252901048,1048
ADAMS,08001,8252901049,1049
ADAMS,08001,8252901050,1050
ADAMS,08001,8252901054,1054
ADAMS,08001,8252901055,1055
ADAMS,08001,8252901056,1056
ADAMS,08001,8252901057,1057
ADAMS,08001,8252901058,1058
ADAMS,08001,8252901059,1059
ADAMS,08001,8252901060,1060
ADAMS,08001,8252901061,1061
ADAMS,08001,8252901062,1062
ADAMS,08001,8252901063,1063
ADAMS,08001,8252901064,1064
ADAMS,08001,8252901065,1065
ADAMS,08001,8252901066,1066
ADAMS,08001,8252901067,1067
ADAMS,08001,8252901068,1068
ADAMS,08001,8252901069,1069
ADAMS,08001,8252901070,1070
ADAMS,08001,8253301277,1277
ADAMS,08001,8253401039,1039
ADAMS,08001,8253401040,1040
ADAMS,08001,8253401051,1051
ADAMS,08001,8253401052,1052
ADAMS,08001,8253401053,1053
ADAMS,08001,8253401090,1090
ADAMS,08001,8253401091,1091
ADAMS,08001,8253401092,1092
ADAMS,08001,8253401095,1095
ADAMS,08001,8253401096,1096
ADAMS,08001,8253401098,1098
ADAMS,08001,8253401099,1099
ADAMS,08001,8253401100,1100
ADAMS,08001,8253401101,1101
ADAMS,08001,8253401102,1102
ADAMS,08001,8253401104,1104
ADAMS,08001,8253401273,1273
ADAMS,08001,8253401278,1278
ADAMS,08001,8253501015,1015
ADAMS,08001,8253501016,1016
ADAMS,08001,8253501031,1031
ADAMS,08001,8253501272,1272
ADAMS,08001,990,990
ADAMS,08001,Absentee,
ADAMS,08001,EV-Aurora,
ADAMS,08001,EV-Brighton,
ADAMS,08001,EV-Commerce City,
ADAMS,08001,EV-Northridge,
ADAMS,08001,EV-Watkins,
ADAMS,08001,EV-Westminster,
ADAMS,08001,Federal,
ADAMS,08001,Provisional,
ALAMOSA,08003,3056202001,2001
ALAMOSA,08003,3056202002,2002
ALAMOSA,08003,3056202003,2003
ALAMOSA,08003,3056202004,2004
ALAMOSA,08003,3056202005,2005
ALAMOSA,08003,3056202006,2006
ALAMOSA,08003,3056202007,2007
ALAMOSA,08003,3056202008,2008
ALAMOSA,08003,3066202001,2001
ALAMOSA,08003,3066202002,2002
ALAMOSA,08003,3066202003,2003
