county,county_fips,election_precinct_id,election_suffix4,candidate_crosswalk_precinct_id,crosswalk_suffix4
ADAMS,08001,320,320,080013320,3320
ARAPAHOE,08005,1260103101,3101,080053101,3101
ARAPAHOE,08005,1260303101,3101,080053101,3101
ARAPAHOE,08005,1260303201,3201,080053201,3201
ARAPAHOE,08005,1284103401,3401,080053401,3401
ARAPAHOE,08005,1284103402,3402,080053402,3402
ARAPAHOE,08005,1284103403,3403,080053403,3403
ARAPAHOE,08005,1310903402,3402,080053402,3402
ARAPAHOE,08005,1310903501,3501,080053501,3501
ARAPAHOE,08005,1320903501,3501,080053501,3501
ARAPAHOE,08005,6260303101,3101,080053101,3101
ARAPAHOE,08005,6260303201,3201,080053201,3201
ARAPAHOE,08005,6260903401,3401,080053401,3401
ARAPAHOE,08005,6260903403,3403,080053403,3403
ARAPAHOE,08005,6263703201,3201,080053201,3201
ARAPAHOE,08005,6264103401,3401,080053401,3401
ARAPAHOE,08005,6264103403,3403,080053403,3403
ARAPAHOE,08005,6273903301,3301,080053301,3301
ARAPAHOE,08005,6273903302,3302,080053302,3302
ARAPAHOE,08005,6274003302,3302,080053302,3302
ARAPAHOE,08005,6283603501,3501,080053501,3501
ARAPAHOE,08005,6284003302,3302,080053302,3302
ARAPAHOE,08005,6284103301,3301,080053301,3301
ARAPAHOE,08005,6294003301,3301,080053301,3301
ARAPAHOE,08005,6294003302,3302,080053302,3302
ARAPAHOE,08005,6294103301,3301,080053301,3301
ARAPAHOE,08005,7273603501,3501,080053501,3501
BOULDER,08013,2163307101,7101,080137101,7101
BOULDER,08013,2163307102,7102,080137102,7102
BOULDER,08013,2163307103,7103,080137103,7103
BOULDER,08013,2163307104,7104,080137104,7104
BOULDER,08013,2163307105,7105,080137105,7105
BOULDER,08013,2163307106,7106,080137106,7106
BOULDER,08013,2163307107,7107,080137107,7107
BOULDER,08013,2171207201,7201,080137201,7201
BOULDER,08013,2171207202,7202,080137202,7202
BOULDER,08013,2171207203,7203,080137203,7203
BOULDER,08013,2171207204,7204,080137204,7204
BOULDER,08013,2171207205,7205,080137205,7205
BOULDER,08013,2171207206,7206,080137206,7206
BOULDER,08013,2171207207,7207,080137207,7207
BOULDER,08013,2171207208,7208,080137208,7208
BOULDER,08013,2171207209,7209,080137209,7209
BOULDER,08013,2171207210,7210,080137210,7210
BOULDER,08013,2171207211,7211,080137211,7211
BOULDER,08013,2171207212,7212,080137212,7212
BOULDER,08013,2171207213,7213,080137213,7213
BOULDER,08013,2171207214,7214,080137214,7214
BOULDER,08013,2171207215,7215,080137215,7215
BOULDER,08013,2171207301,7301,080137301,7301
BOULDER,08013,2171207302,7302,080137302,7302
BOULDER,08013,2171207303,7303,080137303,7303
BOULDER,08013,2171207304,7304,080137304,7304
BOULDER,08013,2171207305,7305,080137305,7305
BOULDER,08013,2171207306,7306,080137306,7306
BOULDER,08013,2171207307,7307,080137307,7307
BOULDER,08013,2171207308,7308,080137308,7308
BOULDER,08013,2171207309,7309,080137309,7309
BOULDER,08013,2171207310,7310,080137310,7310
BOULDER,08013,2171207311,7311,080137311,7311
BOULDER,08013,2171207312,7312,080137312,7312
BOULDER,08013,2171207313,7313,080137313,7313
BOULDER,08013,2171207314,7314,080137314,7314
BOULDER,08013,2171207315,7315,080137315,7315
BOULDER,08013,2171207316,7316,080137316,7316
BOULDER,08013,2181007101,7101,080137101,7101
BOULDER,08013,2181007102,7102,080137102,7102
BOULDER,08013,2181007103,7103,080137103,7103
BOULDER,08013,2181007104,7104,080137104,7104
BOULDER,08013,2181007105,7105,080137105,7105
BOULDER,08013,2181007106,7106,080137106,7106
BOULDER,08013,2181007107,7107,080137107,7107
BOULDER,08013,2181007108,7108,080137108,7108
BOULDER,08013,2181007109,7109,080137109,7109
BOULDER,08013,2181007110,7110,080137110,7110
BOULDER,08013,2181007111,7111,080137111,7111
BOULDER,08013,2181007112,7112,080137112,7112
BOULDER,08013,2181007113,7113,080137113,7113
BOULDER,08013,2181007114,7114,080137114,7114
BOULDER,08013,2181007115,7115,080137115,7115
BOULDER,08013,2181007116,7116,080137116,7116
BOULDER,08013,2181007117,7117,080137117,7117
BOULDER,08013,2181007118,7118,080137118,7118
BOULDER,08013,2181007119,7119,080137119,7119
BOULDER,08013,2181007120,7120,080137120,7120
BOULDER,08013,2181007121,7121,080137121,7121
BOULDER,08013,2181007122,7122,080137122,7122
BOULDER,08013,2181007123,7123,080137123,7123
BOULDER,08013,2181107124,7124,080137124,7124
BOULDER,08013,2181107125,7125,080137125,7125
BOULDER,08013,2181207101,7101,080137101,7101
BOULDER,08013,2181207102,7102,080137102,7102
BOULDER,08013,2181207103,7103,080137103,7103
BOULDER,08013,2181207104,7104,080137104,7104
BOULDER,08013,2181207105,7105,080137105,7105
BOULDER,08013,2181207106,7106,080137106,7106
BOULDER,08013,2181207201,7201,080137201,7201
BOULDER,08013,2181207202,7202,080137202,7202
BOULDER,08013,2181207203,7203,080137203,7203
BOULDER,08013,2181207204,7204,080137204,7204
BOULDER,08013,2181207205,7205,080137205,7205
BOULDER,08013,2181207206,7206,080137206,7206
BOULDER,08013,2181207207,7207,080137207,7207
BOULDER,08013,2181207208,7208,080137208,7208
BOULDER,08013,2181207209,7209,080137209,7209
BOULDER,08013,2181207210,7210,080137210,7210
BOULDER,08013,2181207211,7211,080137211,7211
BOULDER,08013,2181207212,7212,080137212,7212
BOULDER,08013,4171107201,7201,080137201,7201
BOULDER,08013,4171107202,7202,080137202,7202
BOULDER,08013,4171107203,7203,080137203,7203
BOULDER,08013,4171107204,7204,080137204,7204
BOULDER,08013,4171107205,7205,080137205,7205
BOULDER,08013,4171107206,7206,080137206,7206
BOULDER,08013,4171107207,7207,080137207,7207
BOULDER,08013,4171107208,7208,080137208,7208
BOULDER,08013,4171107209,7209,080137209,7209
BOULDER,08013,4171107210,7210,080137210,7210
BOULDER,08013,4171107211,7211,080137211,7211
BOULDER,08013,4171107212,7212,080137212,7212
BOULDER,08013,4171107213,7213,080137213,7213
BOULDER,08013,4171107214,7214,080137214,7214
BOULDER,08013,4171207215,7215,080137215,7215
BOULDER,08013,4171207216,7216,080137216,7216
BOULDER,08013,4171207217,7217,080137217,7217
BOULDER,08013,4171207218,7218,080137218,7218
BOULDER,08013,4171207219,7219,080137219,7219
BOULDER,08013,4171207220,7220,080137220,7220
